group_type,group_value,channel,sample_count,range_signed_mean,range_signed_median,range_signed_mode,range_signed_std,range_mae,range_rmse,range_within_0_rate,range_within_1_rate,range_within_2_rate,range_within_3_rate,velocity_signed_mean,velocity_signed_median,velocity_signed_mode,velocity_signed_std,velocity_mae,velocity_rmse,velocity_within_0_rate,velocity_within_1_rate,velocity_within_2_rate,velocity_within_3_rate
overall,ALL,H,318,0.07547169811320754,1.0,-4.0,3.4669094674491157,3.1635220125786163,3.4677308477885656,0.040880503144654086,0.16352201257861634,0.3113207547169811,0.46226415094339623,0.06918238993710692,0.0,0.0,0.4062328367787457,0.16981132075471697,0.4120816918460671,0.8301886792452831,1.0,1.0,1.0
overall,ALL,V,318,-0.05345911949685535,0.0,-4.0,3.4786370473862718,3.1666666666666665,3.4790477985945607,0.040880503144654086,0.18238993710691823,0.3113207547169811,0.44025157232704404,0.07547169811320754,0.0,0.0,0.41280098318042613,0.1761006289308176,0.41964345453112645,0.8238993710691824,1.0,1.0,1.0
