global_epoch,stage,stage_epoch,learning_rate,train_total_loss,train_classification_loss,train_regression_loss,val_total_loss,val_classification_loss,val_regression_loss,val_threshold,val_joint_pd,val_pfa,val_seconds_per_map,stage_best
13,classification,13,0.0001,0.06579108841496337,0.06579108841496337,0.05033264945780813,0.0419536100085733,0.0419536100085733,0.010565628522428972,0.02029348537325859,0.07547169811320754,0.013333333333333334,0.00024264665023509608,True
14,classification,14,0.0001,0.06559919439396768,0.06559919439396768,0.0494859094287186,0.041893986058352616,0.041893986058352616,0.010563572510856713,0.02029348537325859,0.09433962264150944,0.006666666666666667,0.00018392084236747817,True
15,classification,15,0.0001,0.06571465496204773,0.06571465496204773,0.048172831234102945,0.041851222148082526,0.041851222148082526,0.010562822167656104,0.020685458555817604,0.07547169811320754,0.013333333333333334,0.00023074970935958665,True
16,classification,16,0.0001,0.06541677210931829,0.06541677210931829,0.04996625104080635,0.041787688881892875,0.041787688881892875,0.01056287705604666,0.020527787506580353,0.07547169811320754,0.013333333333333334,0.00033756619705214297,True
17,classification,17,0.0001,0.06561668209149188,0.06561668209149188,0.051091051125783486,0.041692493877974635,0.041692493877974635,0.01056228044071221,0.020371293649077415,0.09433962264150944,0.013333333333333334,0.0003639055418756775,True
18,classification,18,0.0001,0.06583801607759494,0.06583801607759494,0.04916167548403264,0.04164316075776011,0.04164316075776011,0.010565563027054218,0.020527787506580353,0.09433962264150944,0.013333333333333334,0.00027646952216384997,True
19,classification,19,0.0001,0.06551508604476072,0.06551508604476072,0.04904152464995166,0.041569059118261475,0.041569059118261475,0.010561120811060731,0.02029348537325859,0.09433962264150944,0.013333333333333334,0.00027417743841473335,True
20,classification,20,0.0001,0.0659359267076874,0.0659359267076874,0.04778982243046285,0.04151429096466215,0.04151429096466215,0.010563182419744032,0.020371293649077415,0.09433962264150944,0.013333333333333334,0.00014483751231731228,True
21,regression,1,0.001,0.033419767620589215,0.06574286241335367,0.033419767620589215,0.012884848847471434,0.04151429096466215,0.012884848847471434,0.020371293649077415,0.11320754716981132,0.013333333333333334,0.00031787085714008774,True
22,regression,2,0.001,0.0277335859654406,0.06520241031026583,0.0277335859654406,0.013168245957696379,0.04151429096466215,0.013168245957696379,0.020371293649077415,0.07547169811320754,0.013333333333333334,0.0003233056157589242,False
23,regression,3,0.001,0.025458779015309727,0.0652585300011937,0.025458779015309727,0.012305863843909625,0.04151429096466215,0.012305863843909625,0.020371293649077415,0.11320754716981132,0.013333333333333334,0.0003662462364454634,True
24,regression,4,0.001,0.027496487504709764,0.06603517453625517,0.027496487504709764,0.013459869646673719,0.04151429096466215,0.013459869646673719,0.020371293649077415,0.09433962264150944,0.013333333333333334,0.0002955636256123165,False
25,regression,5,0.001,0.02686558376666349,0.06534494324072673,0.02686558376666349,0.014888618049656816,0.04151429096466215,0.014888618049656816,0.020371293649077415,0.07547169811320754,0.013333333333333334,0.00030918926107816904,False
26,regression,6,0.001,0.02749012570296015,0.06577565298086871,0.02749012570296015,0.010346156182547509,0.04151429096466215,0.010346156182547509,0.020371293649077415,0.11320754716981132,0.013333333333333334,0.00036342938423098386,True
27,regression,7,0.001,0.027259715975857166,0.06558385429115629,0.027259715975857166,0.013999998239167219,0.04151429096466215,0.013999998239167219,0.020371293649077415,0.11320754716981132,0.013333333333333334,0.0002760186403894595,False
28,regression,8,0.001,0.027957783906527284,0.06601115223773406,0.027957783906527284,0.011442582558822162,0.04151429096466215,0.011442582558822162,0.020371293649077415,0.09433962264150944,0.013333333333333334,0.0002876449605877846,False
29,regression,9,0.001,0.026831122401428993,0.06566444003196419,0.026831122401428993,0.013164198934444654,0.04151429096466215,0.013164198934444654,0.020371293649077415,0.07547169811320754,0.013333333333333334,0.00034961669950412955,False
