epoch,learning_rate,train_loss,train_background_classification_loss,train_background_tail_loss,train_target_keep_loss,train_pairwise_loss,train_shift_selectivity_loss,train_shift_regularization,train_background_shift_mean,train_target_shift_mean,val_loss,val_background_classification_loss,val_background_tail_loss,val_target_keep_loss,val_pairwise_loss,val_shift_selectivity_loss,val_shift_regularization,val_background_shift_mean,val_target_shift_mean,selected_threshold,selected_pd,selected_pfa,selected_auc,base_pd,base_pfa,raw_base_pd,pd_floor_satisfied,background_shift_mean,target_shift_mean,background_probability_mean,target_probability_mean
1,0.0005,1.7614461279943625,1.5047733925102214,0.23673658335024134,0.0,0.03125674668649297,0.039871749681523544,2.8278072544821034e-05,0.005391778576255567,0.005070743744695846,2.3047217825987363,2.2977257634104764,0.0007470377853938512,0.0,0.0032451698932741664,0.012497279444351573,3.3457103173025965e-05,0.005675701965839405,0.0018892516267343695,0.3365218937397003,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.006000958255802592,0.005120019041845259,0.054946351796388626,0.0501617782942529
2,0.0005,1.707524891490885,1.452180878171381,0.2357068452632652,0.0,0.030933973043052496,0.039273627945836984,3.73678087021351e-05,0.006569105258206473,0.004743808424828268,2.216233550639722,2.209386176131482,0.0007396375604450996,0.0,0.0032391598071958043,0.01221459252493722,4.579861326661566e-05,0.00703017406275707,0.0015955407154090299,0.33620208501815796,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.007433121042946974,0.004340791582780064,0.061407322684923805,0.04686722075039486
3,0.0005,1.648845459573031,1.3928473201402114,0.23691163173904317,0.0,0.030378581539318567,0.03817198900480798,5.250952604748911e-05,0.008233726135081037,0.0036084009039484347,2.1234284734784676,2.116776496979403,0.000729523856064369,0.0,0.0032312044956413983,0.011843501640658073,6.914867567121547e-05,0.008933336863964062,0.0012404543113679134,0.3357556164264679,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.00944496161614855,0.0033956581181934418,0.06896192436416944,0.04158587929493976
4,0.0005,1.5815634428651506,1.3305952867086364,0.23248615290598085,0.0,0.032636637385241744,0.03696238705411433,8.35606540666863e-05,0.010623210634423716,0.002876599176819474,2.0255830394370213,2.019150696474637,0.0007149857546895596,0.0,0.0032226760399165413,0.011432523210647659,0.00011569298006855972,0.011673419052744147,0.0010907593036409962,0.33510980010032654,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.012342246559758982,0.0030282815426306902,0.07801326523224512,0.03944481353995935
5,0.0005,1.518720383271374,1.2648423254650558,0.2361496484805792,0.0,0.030066175735241802,0.03545389750174114,0.0001436899591242327,0.014017103224832093,0.0023042809988831413,1.9221083886297465,1.9159619398415089,0.0006946841337410688,0.0,0.0032103869128109787,0.010899549634585826,0.00020200202017777377,0.015516288174784242,0.0009442346372407646,0.3342057466506958,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.016405530000726382,0.0026453986614591108,0.08884371772408485,0.03608469397954221
6,0.0005,1.4416484784565846,1.1988077873810925,0.22606931775406686,0.0,0.031512626835880575,0.03353763100593238,0.0002550282271615307,0.01878832594423763,0.0019120157258886333,1.8204629711366345,1.8146937445650253,0.000666581865014701,0.0,0.003193281554236201,0.010197852045444432,0.00036552410812264543,0.020941869965915023,0.0008222168630328525,0.33294418454170227,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.02213974391420682,0.0023193389642983675,0.10095227301120759,0.03344112346475979
7,0.0005,1.3823841039061224,1.1332338492504028,0.2336140163343229,0.0,0.03105308964969013,0.03106317987459689,0.0004643405479507024,0.02533080963031301,0.001563831385616665,1.7187993313585008,1.713513160555674,0.0006291643152096002,0.0,0.0031706902193905685,0.009300599544506355,0.0006695498642181918,0.028386550583862906,0.0007447079936583788,0.3312063217163086,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.030010158953567345,0.002113859852301484,0.11469622309009234,0.030772470675830572
8,0.0005,1.3049217054464746,1.0673825866128557,0.22363721167623515,0.0,0.030399741901140007,0.02778638807449219,0.000871373127425476,0.03468015990809931,0.0013404644133317262,1.614901535047833,1.6102664917890954,0.0005769792742329865,0.0,0.003138359837931365,0.00809061703423561,0.0012737620309770299,0.039188127799574375,0.0006955963458517209,0.3286905288696289,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.04142960535983244,0.00198294629479038,0.13063560277223588,0.02773028218521262
9,0.0005,1.2365593762410618,1.000884071193294,0.22398289760971327,0.0,0.03023626842608831,0.023350978425811887,0.0016935080097802485,0.04840354405524274,0.0011506247909355536,1.5113870549047816,1.507616581000718,0.0005041071640446856,0.0,0.003093946156243385,0.006482323402254452,0.0025214965351399326,0.05514152414105796,0.00075795542990119,0.32499876618385315,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.05829340187211832,0.0021899264988946322,0.14873970319827398,0.02601297916668766
10,0.0005,1.1645663247275546,0.9350157980970295,0.2206637266511223,0.0,0.03014548873965631,0.01770659313459361,0.0033483360090727273,0.06817096415555703,0.0010779280980516756,1.407739175226668,1.4050329577159413,0.0004099807862577767,0.0,0.003028470013529209,0.0044917669789544465,0.005035785763619669,0.07796291999628978,0.0008015126297296268,0.31975191831588745,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.08242020214597384,0.0023123691668997534,0.16929361561934153,0.0235013466258094
