epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_auc
1,0.3113672233632077,0.14704733859925043,0.001,0.364013671875,0.0,0.006666666666666667,0.37727777777777777
2,0.09438562077348647,0.062107640079089574,0.001,0.2333984375,0.0,0.013333333333333334,0.6126666666666667
3,0.046434942106513874,0.036502731981731595,0.001,0.280029296875,0.0,0.013333333333333334,0.3498888888888889
4,0.029826172516154853,0.025613068203840936,0.001,0.51953125,0.016666666666666666,0.006666666666666667,0.5703888888888888
5,0.021893071119531825,0.02027347641331809,0.001,0.58349609375,0.016666666666666666,0.013333333333333334,0.7231111111111111
6,0.017044257225833186,0.01807599681030427,0.001,0.490966796875,0.016666666666666666,0.013333333333333334,0.8238888888888889
7,0.01441590291442876,0.015411838277110032,0.001,0.73486328125,0.08333333333333333,0.013333333333333334,0.8201111111111111
8,0.01406092293504828,0.01404724759271457,0.001,0.76220703125,0.06666666666666667,0.013333333333333334,0.7302777777777778
9,0.01185236394066242,0.013457394227208127,0.001,0.7041015625,0.08333333333333333,0.013333333333333334,0.8928888888888888
10,0.010644514585652834,0.012319204016100793,0.001,0.76318359375,0.06666666666666667,0.013333333333333334,0.9295
11,0.010559933106971743,0.012137055040026705,0.001,0.5986328125,0.26666666666666666,0.013333333333333334,0.8956666666666667
12,0.009738841914678114,0.01116365764201397,0.001,0.8349609375,0.21666666666666667,0.013333333333333334,0.9030555555555555
13,0.008930881848715691,0.01164972645984519,0.001,0.7265625,0.15,0.013333333333333334,0.8839444444444444
14,0.008593160028280892,0.01016473461142076,0.001,0.8408203125,0.16666666666666666,0.013333333333333334,0.899
15,0.008322398614204165,0.010130273383332505,0.001,0.78662109375,0.25,0.013333333333333334,0.9260555555555555
16,0.008344277588311461,0.0095116069385161,0.001,0.77294921875,0.2833333333333333,0.013333333333333334,0.9218888888888889
17,0.007645322420854506,0.008877875745141258,0.001,0.70703125,0.4166666666666667,0.013333333333333334,0.9340555555555555
18,0.007827869593671969,0.008495156556767013,0.001,0.83154296875,0.3,0.013333333333333334,0.9146666666666666
19,0.0071117448697686604,0.008230249001090192,0.001,0.76708984375,0.4166666666666667,0.013333333333333334,0.9542777777777778
20,0.006860860781592276,0.009434484638318065,0.001,0.6220703125,0.48333333333333334,0.013333333333333334,0.9412777777777778
21,0.006978469698799966,0.00783918212567057,0.001,0.76806640625,0.45,0.013333333333333334,0.9491666666666667
22,0.0064911399260935195,0.00959551677750867,0.001,0.61767578125,0.3333333333333333,0.013333333333333334,0.9502222222222222
23,0.006310072082788279,0.007502141153062915,0.001,0.69287109375,0.5833333333333334,0.013333333333333334,0.9701111111111111
24,0.006078488546968994,0.007351609888220472,0.001,0.72900390625,0.5166666666666667,0.013333333333333334,0.9568888888888889
25,0.005638432981947478,0.008002938712680978,0.001,0.7314453125,0.5333333333333333,0.013333333333333334,0.9627222222222223
26,0.0058661249653517225,0.00767847597405004,0.001,0.58544921875,0.55,0.013333333333333334,0.9662222222222222
27,0.005777388207997833,0.007753728149137238,0.001,0.7294921875,0.4166666666666667,0.013333333333333334,0.9515
28,0.005494082666068014,0.007405121923823442,0.001,0.64404296875,0.65,0.013333333333333334,0.9811111111111112
29,0.005457026350442269,0.00692588783290592,0.001,0.68115234375,0.6666666666666666,0.006666666666666667,0.9818888888888889
30,0.0052122872262059345,0.007953087477445869,0.001,0.703125,0.5166666666666667,0.013333333333333334,0.9771111111111112
31,0.0057787563958339415,0.006850876860387091,0.001,0.755859375,0.5666666666666667,0.013333333333333334,0.9713333333333334
32,0.005250461472789301,0.008141575027756127,0.001,0.469970703125,0.6333333333333333,0.013333333333333334,0.9868888888888889
33,0.005156771805163969,0.006263983264354811,0.001,0.6787109375,0.7166666666666667,0.013333333333333334,0.9862777777777778
34,0.004581785142363515,0.006408159684811142,0.001,0.59375,0.7333333333333333,0.013333333333333334,0.9883333333333333
35,0.004904994873156639,0.006318896709542189,0.001,0.65625,0.7166666666666667,0.013333333333333334,0.9872222222222222
36,0.004726761471829377,0.007680152096353205,0.001,0.496826171875,0.6333333333333333,0.013333333333333334,0.9896666666666667
37,0.004755746690534579,0.006494518862815485,0.001,0.505859375,0.7,0.013333333333333334,0.99
38,0.004570754039140529,0.005802711805084809,0.001,0.59765625,0.7833333333333333,0.013333333333333334,0.9908333333333333
39,0.004314119618356926,0.007172455691588333,0.001,0.5009765625,0.6833333333333333,0.013333333333333334,0.9873333333333333
40,0.004368184913366112,0.006589696478442333,0.001,0.5458984375,0.7333333333333333,0.013333333333333334,0.993
41,0.0045993093963656775,0.006061653420606273,0.001,0.6953125,0.7,0.013333333333333334,0.9836111111111111
42,0.004131598591060459,0.006469502504582384,0.001,0.64111328125,0.7166666666666667,0.013333333333333334,0.9886666666666667
43,0.00401340291030109,0.005609219402789936,0.001,0.67724609375,0.75,0.013333333333333334,0.9868888888888889
44,0.004143727794776762,0.006763187156840493,0.001,0.515625,0.7,0.013333333333333334,0.992
45,0.0038831999211296256,0.005837353363832725,0.001,0.7666015625,0.6333333333333333,0.013333333333333334,0.9893333333333333
46,0.004036627899989506,0.006450958075583912,0.001,0.6904296875,0.6666666666666666,0.013333333333333334,0.9878888888888889
47,0.0042977413276789975,0.0056208818983231185,0.001,0.67333984375,0.8333333333333334,0.013333333333333334,0.9941111111111111
48,0.0041423996686796236,0.005519350197712248,0.001,0.677734375,0.75,0.013333333333333334,0.9905
49,0.0037170168767340288,0.0058334554196335375,0.001,0.77197265625,0.7333333333333333,0.013333333333333334,0.9871111111111112
50,0.003934954868901,0.007154986255530579,0.001,0.7822265625,0.6,0.013333333333333334,0.9836666666666667
51,0.0039800156468434425,0.0075647213102673135,0.001,0.4462890625,0.6666666666666666,0.013333333333333334,0.991
52,0.0038595835638894323,0.0054780897165377,0.001,0.744140625,0.8,0.013333333333333334,0.9926666666666667
53,0.0035074047494993506,0.006255129464400289,0.001,0.7109375,0.6833333333333333,0.013333333333333334,0.9895555555555555
54,0.0036214989388257813,0.006527245197018298,0.001,0.59619140625,0.7,0.013333333333333334,0.992
55,0.004274997238573395,0.005012029069101638,0.001,0.8359375,0.65,0.013333333333333334,0.9802777777777778
