epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_auc
1,0.3242304450418107,0.1405267473218476,0.001,0.36572265625,0.0,0.013333333333333334,0.06628930817610063
2,0.09756223098287042,0.058292054190424276,0.001,0.1796875,0.0,0.006666666666666667,0.17937106918238993
3,0.04764416464416164,0.03460549150267845,0.001,0.13818359375,0.0,0.013333333333333334,0.10276729559748428
4,0.031136184443802527,0.02489061697656885,0.001,0.10858154296875,0.0,0.013333333333333334,0.11742138364779874
5,0.024376680052806587,0.02073524840029296,0.001,0.09515380859375,0.0,0.013333333333333334,0.11930817610062894
6,0.02126856345929346,0.018734493985625322,0.001,0.08447265625,0.0,0.006666666666666667,0.10641509433962264
7,0.019667741902815204,0.01763768977224093,0.001,0.07147216796875,0.0,0.013333333333333334,0.09459119496855346
8,0.018758401783017537,0.01700881523598591,0.001,0.07989501953125,0.0,0.013333333333333334,0.08188679245283019
9,0.01818820912983379,0.016531201870882598,0.001,0.055511474609375,0.0,0.013333333333333334,0.048113207547169815
10,0.017803557628810886,0.0162275789232163,0.001,0.08599853515625,0.0,0.013333333333333334,0.5355345911949686
11,0.0174522056668555,0.015835888642505767,0.001,0.124755859375,0.0,0.013333333333333334,0.9602515723270441
12,0.016995793054723797,0.015224181026165268,0.001,0.2064208984375,0.0,0.013333333333333334,1.0
13,0.01606318863256862,0.014575622317477548,0.001,0.36181640625,0.05660377358490566,0.013333333333333334,0.9986163522012579
14,0.01466144015165322,0.013275086976073939,0.001,0.310546875,0.07547169811320754,0.013333333333333334,0.999874213836478
15,0.013737644488117444,0.01256113884089689,0.001,0.33203125,0.39622641509433965,0.013333333333333334,0.999874213836478
16,0.011903981572127527,0.010636389193588437,0.001,0.224365234375,0.37735849056603776,0.013333333333333334,1.0
17,0.010847301158685027,0.010300354123702777,0.001,0.307861328125,0.49056603773584906,0.013333333333333334,1.0
18,0.011142287675085455,0.009750096515059618,0.001,0.2447509765625,0.4716981132075472,0.013333333333333334,1.0
19,0.009976284821314432,0.009306725545836787,0.001,0.233154296875,0.5660377358490566,0.013333333333333334,0.999874213836478
20,0.010490694149796451,0.010858718747401545,0.001,0.35107421875,0.4716981132075472,0.013333333333333334,1.0
21,0.009384269236506659,0.009265719073953042,0.001,0.38525390625,0.49056603773584906,0.013333333333333334,1.0
22,0.009009920165125994,0.008628389387497028,0.001,0.255615234375,0.6226415094339622,0.013333333333333334,1.0
23,0.008239654610761895,0.010172135824580755,0.001,0.326416015625,0.7924528301886793,0.013333333333333334,1.0
24,0.008129184148581874,0.00836304916307477,0.001,0.26220703125,0.6981132075471698,0.013333333333333334,1.0
