epoch,learning_rate,train_loss,train_background_classification_loss,train_background_tail_loss,train_target_keep_loss,train_pairwise_loss,train_shift_selectivity_loss,train_shift_regularization,train_background_shift_mean,train_target_shift_mean,val_loss,val_background_classification_loss,val_background_tail_loss,val_target_keep_loss,val_pairwise_loss,val_shift_selectivity_loss,val_shift_regularization,val_background_shift_mean,val_target_shift_mean,selected_threshold,selected_pd,selected_pfa,selected_auc,base_pd,base_pfa,raw_base_pd,pd_floor_satisfied,background_shift_mean,target_shift_mean,background_probability_mean,target_probability_mean
1,0.0005,1.8420036046401314,1.5047428504280422,0.33726049408964487,0.0,0.028900457991530067,0.03992664425269417,2.7851249520292345e-05,0.005322662202398415,0.005139140553934419,2.225253801650944,2.221032070084697,0.00422144475437346,0.0,0.005542870362599691,0.012132919402349562,3.2219375515567315e-05,0.0053093044530777705,0.0020816886309711707,0.2531074583530426,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.005807999024788539,0.0053312248395135,0.05505950244764487,0.04920478221029043
2,0.0005,1.79199116644652,1.4511065586753513,0.34088423524213873,0.0,0.028832889566926853,0.03961732805423115,3.7319803516805656e-05,0.0063555433374384174,0.005396297424221816,2.1373075355021727,2.1331011341086454,0.004205951804206485,0.0,0.00554231121426537,0.01199239662715367,4.4077201822628486e-05,0.006454324012710935,0.0021188681413020407,0.2528485357761383,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.007061124087000887,0.005428049946203828,0.06172048007448514,0.045531584322452544
3,0.0005,1.7253149333207503,1.3904996125594429,0.33481478691101074,0.0,0.02666164392038532,0.03902199718615283,5.2993945048555084e-05,0.00785458942308374,0.00539375092510296,2.046754688982453,2.0425698302686213,0.004184224492027646,0.0,0.005541005588713147,0.011781364395504906,6.466042520644675e-05,0.008087724447250366,0.0021357269026339052,0.2524871826171875,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.008848112647732099,0.005475393837938706,0.06940307319164277,0.04087603421260913
4,0.0005,1.6530920370765354,1.3281622710435286,0.3249289684969446,0.0,0.026341608442042187,0.038190948736408485,8.117246287166263e-05,0.009995653982395712,0.005419557934383984,1.9531500864596594,1.9489951576505389,0.004153922625950404,0.0,0.005540089947836739,0.011526691345941453,0.00010310197917750061,0.010406494992119925,0.0022976845502853394,0.25197869539260864,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.011384224773695072,0.005895718241420885,0.07841192533572515,0.038456887006759644
5,0.0005,1.6027305126190186,1.2640108647553816,0.33871833008268604,0.0,0.02840582540501719,0.03718863476229751,0.00013166120397331923,0.012973348650595417,0.0058145764810235605,1.8551339466656958,1.8510204610015666,0.00411176255771092,0.0,0.005537407738821847,0.01116106737227667,0.00017556315707181402,0.013771128654479981,0.002525574328111751,0.2512713074684143,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.015063862651586532,0.006483478401787579,0.08911143203576406,0.03630841231594483
6,0.0005,1.5232615885527239,1.1976813803548398,0.32557781567068206,0.0,0.02625570794486481,0.035605530376019684,0.00023687955842393896,0.017553874331971874,0.006242382441363905,1.7560328642882053,1.7519768715259574,0.004052748850413731,0.0,0.005531899134318034,0.010606438773018973,0.0003248724502295123,0.01892669200897217,0.002856830693781376,0.2502538561820984,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.02070122042049964,0.007338930875994265,0.10143777141968409,0.03489843858405948
7,0.0005,1.45819440095321,1.1319807716037915,0.3262093114950087,0.0,0.028110134577297646,0.03350998056323632,0.0004323722475775234,0.023913736576619354,0.006962888631159844,1.657744633974064,1.6537679594542298,0.00397075925554548,0.0,0.005525558903103783,0.00987235250927153,0.0005930466217770507,0.025752874783107213,0.0032199826268922713,0.24883529543876648,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.028167734543482464,0.008282450089852015,0.11532534519831339,0.03298665983602404
8,0.0005,1.3868959364683733,1.0665235467579053,0.32036450221810653,0.0,0.02845598718799327,0.030641740107018013,0.0007881519141728463,0.032529575993185456,0.007550981989049394,1.5594864244971955,1.555617334906544,0.00385832531111581,0.0,0.005515596412477039,0.008864475999559675,0.0010792044641372437,0.034981640179951985,0.0034928266579906148,0.2468746155500412,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.038264948899547256,0.008999879898813864,0.13104832142591477,0.0298131650313735
9,0.0005,1.3155983168145884,1.0015813941540925,0.3140024541188841,0.0,0.027342176712725475,0.026983661334151806,0.0014489241875708103,0.04432771192944568,0.008554262716485106,1.4620560526670445,1.4583366853495439,0.0036993443965911863,0.0,0.0055059796287899926,0.0076151047434125626,0.002001549559922534,0.04774354753040132,0.004078373499214649,0.2440565973520279,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.05223290684322516,0.010517951132108768,0.14884056399265924,0.028558247381200393
10,0.0005,1.2483258040054985,0.9368567959122036,0.31144192814826965,0.0,0.026030749001580734,0.02219427287902521,0.0027065279124223666,0.060501134589962334,0.009405399915640768,1.3652250562572763,1.3617047571887573,0.0034844387145269483,0.0,0.005497239884876069,0.006112006164732433,0.003586771038438504,0.0640452680133638,0.004595161318069412,0.24016807973384857,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.07009153783321381,0.011860836995765567,0.16884477357069652,0.026257526160528264
