global_epoch,stage,stage_epoch,learning_rate,train_total_loss,train_classification_loss,train_regression_loss,val_total_loss,val_classification_loss,val_regression_loss,val_threshold,val_joint_pd,val_pfa,val_seconds_per_map,stage_best
30,regression,10,0.001,0.027138698871204795,0.06346665372986678,0.027138698871204795,0.01154582606160582,0.17513282986110068,0.01154582606160582,0.14463143050670624,0.18867924528301888,0.013333333333333334,0.00010151682758629169,False
31,regression,11,0.0001,0.025826850951199905,0.06157689113822588,0.025826850951199905,0.011516588790516548,0.17513282986110068,0.011516588790516548,0.14463143050670624,0.1509433962264151,0.013333333333333334,0.00010022521674949387,False
32,regression,12,0.0001,0.02436118041770156,0.06323654519901122,0.02436118041770156,0.012055950964172486,0.17513282986110068,0.012055950964172486,0.14463143050670624,0.1509433962264151,0.013333333333333334,0.00012558763054156157,False
33,regression,13,0.0001,0.024767493683533526,0.0641369251710064,0.024767493683533526,0.011853715395692533,0.17513282986110068,0.011853715395692533,0.14463143050670624,0.1509433962264151,0.013333333333333334,0.00013227220197032367,False
34,regression,14,0.0001,0.024598164458801804,0.06169690936803818,0.024598164458801804,0.011539385383352271,0.17513282986110068,0.011539385383352271,0.14463143050670624,0.1509433962264151,0.013333333333333334,9.447573891575616e-05,False
35,joint,1,0.0005,0.3500719243946744,0.062313409075341775,0.028775851556032173,0.3340478554147805,0.20148633119507964,0.01325615234856535,0.10576342046260834,0.22641509433962265,0.013333333333333334,0.00012130439408865685,True
36,joint,2,0.0005,0.35507946865095924,0.062022516428620986,0.02930569507663623,0.3180274722611376,0.1507122980550005,0.016731516737949672,0.1792430430650711,0.18867924528301888,0.013333333333333334,9.024187684772546e-05,False
37,joint,3,0.0005,0.32222220076704927,0.06151405085289896,0.026070814971332602,0.3138895645517434,0.15896497160343115,0.01549245881403021,0.1555909961462021,0.24528301886792453,0.013333333333333334,9.830097537014315e-05,True
38,joint,4,0.0005,0.3250562571933006,0.057112188899332304,0.02679440676362688,0.25294788717636335,0.14323531964729572,0.010971256407904507,0.18184363842010498,0.24528301886792453,0.013333333333333334,0.00010710661576373743,True
39,joint,5,0.0005,0.3155561137562894,0.057196335435275115,0.02583597779193657,0.3124390875764668,0.16249999242463134,0.014993909544545441,0.13846179842948914,0.20754716981132076,0.013333333333333334,9.34216354684162e-05,False
40,joint,6,0.0005,0.2834884566116847,0.056180039787228214,0.02273084136915978,0.24729049264503816,0.16736140715077594,0.007992909092621263,0.12721827626228333,0.22641509433962265,0.006666666666666667,0.00010960291625611815,False
41,joint,7,0.0005,0.2967544928233257,0.05293432848071152,0.024382016488483975,0.2686835862145635,0.13398984559063842,0.013469374532182816,0.18213440477848053,0.24528301886792453,0.013333333333333334,0.00010355338916212706,False
42,joint,8,0.0005,0.28098661783389806,0.052830323571906576,0.022815629408124965,0.28339767808397415,0.15283379589982807,0.013056388225755082,0.13963085412979126,0.32075471698113206,0.013333333333333334,0.00010381383743844994,True
43,joint,9,0.0005,0.25520018679955897,0.051980115583723764,0.020322007109534065,0.22153114332941365,0.14396068996983796,0.007757045640587219,0.14535783231258392,0.2641509433962264,0.013333333333333334,9.778204926129018e-05,False
44,joint,10,0.0005,0.22359686864996856,0.051762853269628435,0.01718340156414117,0.18561404121333155,0.11134516957945424,0.007426887218441282,0.21535076200962067,0.37735849056603776,0.013333333333333334,0.00010774727093541353,True
45,joint,11,5e-05,0.19184905764548926,0.04795900143863698,0.01438900543191041,0.21414621122952165,0.12467544801129496,0.008947076083257281,0.1766716092824936,0.41509433962264153,0.013333333333333334,8.434259605933378e-05,True
46,joint,12,5e-05,0.18865646554453352,0.049690758924921245,0.013896570493268838,0.19994353425913844,0.12757753591819349,0.0072365999588825435,0.1695433259010315,0.39622641509433965,0.013333333333333334,0.00010263383743847218,False
47,joint,13,5e-05,0.1830354163428201,0.04808447585313147,0.013495093839107498,0.1954270912508659,0.12556261969317356,0.006986446953906214,0.17314834892749786,0.37735849056603776,0.013333333333333334,8.385771921214166e-05,False
48,joint,14,5e-05,0.18192047173925488,0.050266443347593524,0.01316540291648348,0.20047186630700023,0.1269303583746473,0.007354150741851976,0.16926851868629456,0.41509433962264153,0.013333333333333334,0.00011509081773320432,True
49,joint,15,5e-05,0.18716461012626914,0.049569444796145765,0.013759516666560482,0.2063814748096936,0.1253398577567979,0.008104162153058451,0.17175468802452087,0.37735849056603776,0.013333333333333334,0.00010653000985203913,False
50,joint,16,5e-05,0.17929531623812697,0.0485381911988207,0.013075712505938872,0.19511921652432146,0.12673378577960537,0.006838543019418059,0.16871994733810425,0.39622641509433965,0.006666666666666667,8.911389162566875e-05,False
51,joint,17,5e-05,0.1793711925291951,0.04881879711408178,0.013055239605775098,0.1960636268695587,0.12598361258436305,0.00700800170378732,0.16926851868629456,0.41509433962264153,0.013333333333333334,0.00012715748768474898,True
52,joint,18,5e-05,0.1747499477027883,0.04765127394398589,0.012709867364834903,0.19077652369813966,0.12576953941965338,0.0065006983874760236,0.1678997427225113,0.37735849056603776,0.013333333333333334,9.209506403974535e-05,False
53,joint,19,5e-05,0.17240007924583722,0.046790337827649076,0.01256097412374463,0.18636899423129452,0.12369799408419378,0.006267099489866219,0.17258982360363007,0.3584905660377358,0.006666666666666667,9.74996502454949e-05,False
54,joint,20,5e-05,0.16656919651115037,0.04705249446863434,0.011951670271527735,0.1831054487839121,0.1210645137749282,0.006204093049459269,0.17652960121631622,0.37735849056603776,0.013333333333333334,9.511793596012856e-05,False
