epoch,learning_rate,train_loss,train_detection_loss,train_temperature_penalty,train_bias_penalty,val_loss,val_detection_loss,val_temperature_penalty,val_bias_penalty,val_threshold,val_joint_pd,val_pfa,val_roc_auc,val_temperature_mean,val_bias_mean
1,0.001,0.1518478667880647,0.1511426285270732,0.017062877237372973,0.05346085983885102,0.0348685115135362,0.03058192460554574,0.10566188086723459,0.3229968079498836,0.1515543907880783,0.9433962264150944,0.013333333333333334,1.0,0.7232246431223864,0.567002096493256
2,0.001,0.07228726548245654,0.052309004941357755,0.5085723316573069,1.4892537812338364,0.05234507695207455,0.027749060703615838,0.534688573459099,1.9249131515108306,0.01359684020280838,0.9433962264150944,0.013333333333333334,1.0,0.48353446263985095,1.3828325330330233
3,0.001,0.06335340616998647,0.03967395408776892,0.5555626488117517,1.8123826479333431,0.04890487801852485,0.02605654108406875,0.5113660775381943,1.7734676711077761,0.016316110268235207,0.9433962264150944,0.013333333333333334,1.0,0.4917028138202987,1.3265460007296408
4,0.001,0.06395148240893356,0.03738480982197464,0.5506192657825439,2.1060480711595067,0.04468669489099474,0.023918344763112186,0.49229813943355544,1.5845369071208786,0.020077910274267197,0.9433962264150944,0.013333333333333334,1.0,0.49892055459797674,1.2526809611343985
5,0.0005,0.0640353982881555,0.04242155058284333,0.5318421194495538,1.6295428166813606,0.06136776117855692,0.03263201458113534,0.6674099447104731,2.2061648791646724,0.007601490709930658,0.9433962264150944,0.013333333333333334,1.0,0.4456291665584583,1.4773752718723465
6,0.0005,0.06331800842642624,0.03488561689773338,0.6443012012946959,2.198938038471253,0.052278249281380564,0.027639956456687063,0.589229341504609,1.8745999183560826,0.012304471805691719,0.9433962264150944,0.013333333333333334,1.0,0.46817170149587056,1.3611324473554864
7,0.0005,0.06337734316839684,0.03844066247917621,0.6338701561454814,1.8597979474903117,0.052620326797363205,0.028052299333910638,0.5790531767412946,1.8777496321447964,0.012673091143369675,0.9433962264150944,0.013333333333333334,1.0,0.47153879885603056,1.3616857188088554
