epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_auc
1,0.33181429083418584,0.14644628578708285,0.001,0.381103515625,0.0,0.013333333333333334,0.8497222222222223
2,0.09471238939010579,0.061773115538415455,0.001,0.353515625,0.03333333333333333,0.013333333333333334,0.7054444444444444
3,0.045163983600619045,0.034262492010990776,0.001,0.435546875,0.1,0.013333333333333334,0.7834444444444445
4,0.028244457592296858,0.023799613898708705,0.001,0.5703125,0.11666666666666667,0.013333333333333334,0.8290555555555555
5,0.02092791233545817,0.01833777596198377,0.001,0.70556640625,0.18333333333333332,0.013333333333333334,0.872
6,0.01688061071478802,0.015324288846126624,0.001,0.69189453125,0.36666666666666664,0.013333333333333334,0.8832222222222222
7,0.014267018282502566,0.013689829178509258,0.001,0.79150390625,0.26666666666666666,0.013333333333333334,0.8582222222222222
8,0.012809092333317612,0.012664982676506042,0.001,0.75,0.2833333333333333,0.013333333333333334,0.8655
9,0.011267631962571455,0.011681275513200532,0.001,0.67041015625,0.38333333333333336,0.013333333333333334,0.9121111111111111
10,0.010509182947039928,0.01068138862028718,0.001,0.82373046875,0.35,0.013333333333333334,0.9202777777777778
11,0.009770335607438186,0.010410732119565919,0.001,0.8095703125,0.38333333333333336,0.013333333333333334,0.908
12,0.009164547192757827,0.009620252278234277,0.001,0.90087890625,0.5166666666666667,0.013333333333333334,0.9173888888888889
13,0.00852888275276991,0.00902194762824192,0.001,0.89892578125,0.43333333333333335,0.013333333333333334,0.9284444444444444
14,0.008261703347038154,0.009761442532319399,0.001,0.818359375,0.5166666666666667,0.013333333333333334,0.9383888888888889
15,0.008397316443733871,0.009600276866972091,0.001,0.74072265625,0.4166666666666667,0.013333333333333334,0.9335
16,0.007776640272071666,0.00898201932044079,0.001,0.73291015625,0.6,0.013333333333333334,0.9426666666666667
17,0.00725455344629312,0.008302357987988562,0.001,0.84619140625,0.5833333333333334,0.013333333333333334,0.9447777777777778
18,0.007092645791683184,0.008714552286879293,0.001,0.763671875,0.55,0.013333333333333334,0.9597222222222223
19,0.0068235373252284025,0.00882824552245438,0.001,0.75390625,0.48333333333333334,0.013333333333333334,0.9503888888888888
20,0.00637512873388756,0.008134787425487525,0.001,0.8037109375,0.55,0.013333333333333334,0.9597777777777777
21,0.006229676527057208,0.008665948691556142,0.001,0.76318359375,0.5333333333333333,0.013333333333333334,0.9522777777777778
22,0.006259668395100364,0.007966667369917212,0.001,0.84033203125,0.6,0.013333333333333334,0.9670555555555556
23,0.006221326923759593,0.007702886365309712,0.001,0.84765625,0.5,0.013333333333333334,0.9515555555555556
24,0.00569025664046184,0.007696846697945148,0.001,0.8466796875,0.5666666666666667,0.013333333333333334,0.9570555555555555
25,0.00554311266877567,0.008982635977944093,0.001,0.62353515625,0.6333333333333333,0.013333333333333334,0.9746666666666667
26,0.005735212685818703,0.007413173950875976,0.001,0.8203125,0.6833333333333333,0.013333333333333334,0.9760555555555556
27,0.00549181221946998,0.007596826842165596,0.001,0.85791015625,0.6166666666666667,0.013333333333333334,0.9637777777777777
28,0.005140986740867526,0.007238475110803154,0.001,0.8642578125,0.6833333333333333,0.013333333333333334,0.9752777777777778
29,0.005025040395950149,0.00826674105233646,0.001,0.6962890625,0.6666666666666666,0.013333333333333334,0.9711666666666666
30,0.005147070809154842,0.009170516891338463,0.001,0.84716796875,0.4666666666666667,0.013333333333333334,0.9603333333333334
31,0.005145506650676353,0.0073279386796500715,0.001,0.8017578125,0.7333333333333333,0.013333333333333334,0.9683333333333334
32,0.004902945032644429,0.007248451693781785,0.001,0.69189453125,0.7333333333333333,0.013333333333333334,0.9804444444444445
33,0.004738821517884903,0.007167004727913688,0.001,0.73388671875,0.7333333333333333,0.013333333333333334,0.9821111111111112
34,0.004636392802596041,0.006918257918386232,0.001,0.83447265625,0.7166666666666667,0.013333333333333334,0.9773333333333334
35,0.004518345171400933,0.007551759344780641,0.001,0.75732421875,0.7833333333333333,0.013333333333333334,0.9891111111111112
36,0.004611795401180406,0.007217039638254348,0.001,0.8408203125,0.65,0.013333333333333334,0.9834444444444445
37,0.004453769511082614,0.0067943832291001895,0.001,0.77392578125,0.7666666666666667,0.013333333333333334,0.9876666666666667
38,0.004446636037913698,0.007344640901040597,0.001,0.76025390625,0.6833333333333333,0.013333333333333334,0.9831666666666666
39,0.004451960858125897,0.007970294428967116,0.001,0.7353515625,0.6166666666666667,0.013333333333333334,0.9847777777777778
