epoch,learning_rate,train_loss,train_background_classification_loss,train_background_tail_loss,train_target_keep_loss,train_pairwise_loss,train_shift_selectivity_loss,train_shift_regularization,train_background_shift_mean,train_target_shift_mean,val_loss,val_background_classification_loss,val_background_tail_loss,val_target_keep_loss,val_pairwise_loss,val_shift_selectivity_loss,val_shift_regularization,val_background_shift_mean,val_target_shift_mean,selected_threshold,selected_pd,selected_pfa,selected_auc,base_pd,base_pfa,raw_base_pd,pd_floor_satisfied,background_shift_mean,target_shift_mean,background_probability_mean,target_probability_mean
1,0.0005,1.767156018401092,1.5042415063657528,0.23673351989642308,0.0,0.03125603516106657,0.03985897312066304,2.822865628032704e-05,0.0053949432982247315,0.005041884476785872,2.3049287354124,2.2972874500481364,0.0007468941323275636,0.0,0.00324513788880973,0.012489863804408483,3.3300604815755424e-05,0.00567358467966465,0.001868525662188753,0.3365219533443451,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.005998992969592412,0.005066498657161335,0.054969395796457925,0.04968375986758268
2,0.0005,1.7141947540632798,1.4526622542795145,0.23571938955076943,0.0,0.030933841455456704,0.03925192889298069,3.7163333475308595e-05,0.006564086026981513,0.004684124593786153,2.2195317143473425,2.2120314796312983,0.0007394750423619313,0.0,0.003239929676055908,0.012224678922756553,4.604148654180597e-05,0.007021238504372207,0.0016361542385566997,0.3362087905406952,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.007423383913313349,0.004466107501736227,0.061199237207571665,0.0467282235622406
3,0.0005,1.6574475389285228,1.3953047495967936,0.236959115915864,0.0,0.030385888882001454,0.03821197383085673,5.2353931498190395e-05,0.00820468839087255,0.0036817854797502733,2.128246256246649,2.1209296887290887,0.00072946894932263,0.0,0.0032331899469121923,0.011879489926869059,6.979847043327439e-05,0.008898368316330934,0.0013802676401995673,0.3357737064361572,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.009407424001644056,0.003823531281976205,0.0686181186636289,0.04245510697364807
4,0.0005,1.59085075392556,1.333214856222312,0.23257033896414095,0.0,0.03265447038002413,0.03706769515682423,8.2918119858737e-05,0.010541575780073106,0.0030689869280603297,2.0277538626762155,2.0206278287828554,0.000715228430743288,0.0,0.0032269878340472143,0.011528621166210456,0.00011712312184029324,0.011580831017987481,0.0014355731348098793,0.3351447582244873,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.012243212771912416,0.004056413697500555,0.07792067552606265,0.04170306104252923
5,0.0005,1.5257314244370577,1.2656234846603518,0.2362447102275499,0.0,0.030099246896943956,0.03568386963274922,0.000141898092451051,0.013859105936560348,0.0027556501785820386,1.9217058330076962,1.9148417002535219,0.0006950294296142503,0.0,0.003217410865088402,0.011047075534689015,0.00020320873806170496,0.015337009148057459,0.00147514814611873,0.3342500925064087,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.016214757623771826,0.00423519132342541,0.08908492108186086,0.04029211373823994
6,0.0005,1.4472451383534146,1.1977705984424067,0.22624133258174373,0.0,0.0315615806849096,0.033836801338067275,0.0002501636420814647,0.01852654896656458,0.002464719043575187,1.8165494679413698,1.8100235440350811,0.0006670966524208707,0.0,0.003205385701409702,0.01042809744773827,0.00036884511702262745,0.020671564369953325,0.001700295525341492,0.33299195766448975,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.021854525531331697,0.004963951618059205,0.10175180474917093,0.03981392310475403
7,0.0005,1.385676315531255,1.129928549666289,0.23378191068969326,0.0,0.0311236218059802,0.03147311852567119,0.00045905583707560505,0.025054424569372218,0.0024460821576928592,1.711471377188349,1.7054306768027727,0.0006295843371029558,0.0,0.003185868556863569,0.009534350169703292,0.0006778951190363873,0.028138923527571955,0.0017752296754659103,0.3312714397907257,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.029747128648062546,0.005277455490047358,0.11613311181465785,0.03772856214277025
8,0.0005,1.3066541335653423,1.0625178470123167,0.22389247611847848,0.0,0.030493037207830306,0.028273047191515122,0.0008645185154568996,0.034390613115380074,0.002505371580214172,1.605955455176936,1.6005617345274963,0.0005767276795039623,0.0,0.0031588879124871618,0.00834451520384239,0.0012953974896688656,0.038997867424499816,0.001993351914172102,0.32872501015663147,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.04122796418766181,0.006001057246049761,0.13258904894193013,0.03560122408253966
9,0.0005,1.2371609892163957,0.994934720652444,0.2242359994958353,0.0,0.03035709669567504,0.02380374490692609,0.0016993926191637217,0.04828184458484868,0.0024972641046693664,1.5006752535700798,1.4961522447284807,0.0005024389313359566,0.0,0.003120749748399105,0.006740613523962462,0.0026116793338103873,0.05536192978544188,0.0025562266979751915,0.3249583840370178,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.05852635860443115,0.007806562295816136,0.15143323987722396,0.03654806927408812
10,0.0005,1.164297478860922,0.9282884088487959,0.2208318587422692,0.0,0.030317523077411472,0.01815908433332276,0.003418518493900884,0.068594482067139,0.003211758021049382,1.3962279955668402,1.3927813639928555,0.0004056578713097596,0.0,0.00306657558591495,0.004749792549997715,0.005272002316658096,0.0787506361900292,0.0032879531823942812,0.31956228613853455,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.08325209279855092,0.010085573145364112,0.17264070242643356,0.03584456116945114
