epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_auc
21,0.007131128319642052,0.009157812068573764,0.001,0.69873046875,0.5849056603773585,0.013333333333333334,0.9861635220125786
22,0.0072032456836008,0.008526893658334105,0.001,0.78173828125,0.32075471698113206,0.013333333333333334,0.97062893081761
23,0.0064720697007506,0.010494665223233439,0.001,0.84423828125,0.39622641509433965,0.013333333333333334,0.9714465408805032
24,0.006483901029915832,0.009557521344034066,0.001,0.69677734375,0.5283018867924528,0.013333333333333334,0.9862893081761006
25,0.006034626218024641,0.00814645937896274,0.001,0.446044921875,0.6226415094339622,0.013333333333333334,0.9958490566037735
26,0.006092624621926443,0.009582443753477608,0.001,0.72314453125,0.6415094339622641,0.013333333333333334,0.9937106918238994
27,0.00602123681913981,0.009364899050896262,0.001,0.47021484375,0.4716981132075472,0.013333333333333334,0.9854088050314466
28,0.006114060364662346,0.00906056455185114,0.001,0.6005859375,0.5660377358490566,0.013333333333333334,0.990817610062893
29,0.005768567816331741,0.009053417482628978,0.001,0.56689453125,0.5660377358490566,0.013333333333333334,0.9870440251572327
30,0.006124281840627345,0.008221436510140104,0.001,0.70751953125,0.6792452830188679,0.013333333333333334,0.989874213836478
31,0.005451072404359409,0.01410684508461909,0.0005,0.81689453125,0.6037735849056604,0.013333333333333334,0.9978616352201258
32,0.005239978366446081,0.008493216587012643,0.0005,0.619140625,0.660377358490566,0.013333333333333334,0.9982389937106918
33,0.0046203041532656775,0.0076672998185297065,0.0005,0.51123046875,0.6792452830188679,0.013333333333333334,0.9964779874213836
34,0.00467789116785598,0.00863609147078032,0.0005,0.62158203125,0.6981132075471698,0.013333333333333334,0.9989937106918239
35,0.004428712375627735,0.008304641033256692,0.0005,0.634765625,0.6415094339622641,0.013333333333333334,0.9967295597484277
36,0.004815830314730236,0.007556717146045799,0.0005,0.55419921875,0.6981132075471698,0.013333333333333334,0.9971069182389937
37,0.004352538213366015,0.007227934713434116,0.0005,0.52099609375,0.6792452830188679,0.013333333333333334,0.9957232704402516
38,0.00430199259967729,0.007398106671612838,0.0005,0.55126953125,0.660377358490566,0.013333333333333334,0.9957232704402516
39,0.004553803520406109,0.00805692904883436,0.0005,0.57568359375,0.6415094339622641,0.013333333333333334,0.9984905660377359
40,0.004239137890225281,0.0066765737361412295,0.0005,0.46142578125,0.660377358490566,0.013333333333333334,0.9959748427672956
41,0.004286196224113445,0.007020825174496064,0.0005,0.66064453125,0.6792452830188679,0.013333333333333334,0.9933333333333333
42,0.00401873056569094,0.007077243101377076,0.0005,0.58349609375,0.7358490566037735,0.013333333333333334,0.9976100628930817
43,0.003997147074417962,0.006986013673425977,0.0005,0.59375,0.6415094339622641,0.013333333333333334,0.9948427672955975
44,0.003960228719964443,0.007950505854365797,0.0005,0.62158203125,0.7169811320754716,0.013333333333333334,0.9974842767295597
45,0.00395338860986192,0.006751201961566855,0.0005,0.481689453125,0.6981132075471698,0.013333333333333334,0.9968553459119497
46,0.003702888088981744,0.007166530434592751,0.00025,0.66748046875,0.7358490566037735,0.013333333333333334,0.9972327044025158
47,0.003416356918209978,0.006378230502171754,0.00025,0.59130859375,0.7169811320754716,0.013333333333333334,0.9958490566037735
48,0.0034460914347915735,0.006935045004677798,0.00025,0.578125,0.7169811320754716,0.013333333333333334,0.9976729559748427
49,0.003546432526549952,0.006761413348725139,0.00025,0.62158203125,0.660377358490566,0.013333333333333334,0.9984905660377359
50,0.0033159987812559307,0.007470326854278485,0.00025,0.60546875,0.7169811320754716,0.013333333333333334,0.999119496855346
51,0.003324583696980893,0.006710568623585177,0.00025,0.61083984375,0.7169811320754716,0.013333333333333334,0.9952201257861635
52,0.003351643627397766,0.005911290978357939,0.00025,0.6162109375,0.6981132075471698,0.013333333333333334,0.9944654088050314
53,0.0031515785889584583,0.006506021434912605,0.00025,0.62255859375,0.7169811320754716,0.013333333333333334,0.9984905660377359
54,0.0031578746894776136,0.0065271482614254386,0.00025,0.60009765625,0.7169811320754716,0.013333333333333334,0.9990566037735849
55,0.0031699743190111286,0.006385094125891618,0.00025,0.64501953125,0.7358490566037735,0.013333333333333334,0.9978616352201258
56,0.0032125674671370464,0.009547643192580401,0.00025,0.386474609375,0.5471698113207547,0.013333333333333334,0.9861635220125786
57,0.003626615297525614,0.00849697987759472,0.00025,0.62255859375,0.7169811320754716,0.013333333333333334,0.9994339622641509
58,0.0031098015283986253,0.006510639842269883,0.000125,0.60205078125,0.7547169811320755,0.013333333333333334,0.9974842767295597
59,0.002855822119426931,0.0062177404847335565,0.000125,0.64306640625,0.7358490566037735,0.013333333333333334,0.9976100628930817
60,0.002822045645926956,0.006234978934193117,0.000125,0.62158203125,0.7358490566037735,0.013333333333333334,0.9977358490566037
61,0.0028184240621469433,0.006391365093401555,0.000125,0.58154296875,0.7358490566037735,0.013333333333333334,0.9982389937106918
62,0.002787211510281247,0.006166701083999985,0.000125,0.63720703125,0.7358490566037735,0.013333333333333334,0.9977358490566037
63,0.0027734172979032123,0.006305390491931392,0.000125,0.619140625,0.7358490566037735,0.013333333333333334,0.9976100628930817
64,0.002731011678700679,0.0066813320696257564,6.25e-05,0.63525390625,0.7169811320754716,0.013333333333333334,0.9982389937106918
65,0.0026654152693371277,0.00627655604294515,6.25e-05,0.62060546875,0.7358490566037735,0.013333333333333334,0.9981132075471698
66,0.0026426439073029026,0.006208350795841308,6.25e-05,0.58056640625,0.7358490566037735,0.013333333333333334,0.9976100628930817
67,0.0026447650058806253,0.006367654813693841,6.25e-05,0.6103515625,0.7358490566037735,0.013333333333333334,0.9978616352201258
68,0.002646949734963035,0.0064330223158232435,6.25e-05,0.60400390625,0.7547169811320755,0.013333333333333334,0.9986163522012579
69,0.002604828847398369,0.006207830721072009,6.25e-05,0.5419921875,0.7547169811320755,0.013333333333333334,0.9987421383647799
70,0.0026049453623282516,0.006311161389182725,3.125e-05,0.61962890625,0.7358490566037735,0.013333333333333334,0.9979874213836478
71,0.002564116562282067,0.0061972263713425775,3.125e-05,0.6142578125,0.7358490566037735,0.013333333333333334,0.9979874213836478
72,0.002545744280620777,0.00622864799451294,3.125e-05,0.6015625,0.7547169811320755,0.013333333333333334,0.9983647798742138
73,0.0025491828202913866,0.006306377691136481,3.125e-05,0.591796875,0.7358490566037735,0.013333333333333334,0.9984905660377359
74,0.0025325223228974503,0.006212821884053241,3.125e-05,0.57958984375,0.7358490566037735,0.013333333333333334,0.9980503144654088
75,0.002531434352034446,0.0063581544038664155,3.125e-05,0.6201171875,0.7358490566037735,0.013333333333333334,0.9986163522012579
76,0.0025232718478730752,0.006294914368517683,1.5625e-05,0.5712890625,0.7547169811320755,0.013333333333333334,0.9987421383647799
77,0.002506360288325326,0.006262249400391326,1.5625e-05,0.5732421875,0.7547169811320755,0.013333333333333334,0.9986163522012579
78,0.002503243318603266,0.006261673432217425,1.5625e-05,0.5908203125,0.7358490566037735,0.013333333333333334,0.9983647798742138
79,0.002499217050336113,0.006248237771610615,1.5625e-05,0.55029296875,0.7358490566037735,0.013333333333333334,0.9984905660377359
80,0.002497803048028942,0.006292971166833121,1.5625e-05,0.5400390625,0.7358490566037735,0.013333333333333334,0.9988679245283019
81,0.0024908530234275736,0.006236782698852487,1.5625e-05,0.55615234375,0.7358490566037735,0.013333333333333334,0.9984905660377359
82,0.0024848992019581716,0.006245715169507318,7.8125e-06,0.55419921875,0.7358490566037735,0.013333333333333334,0.9984905660377359
83,0.0024773052345156152,0.006290498369340693,7.8125e-06,0.56591796875,0.7358490566037735,0.013333333333333334,0.9987421383647799
84,0.002474581926695204,0.006254894782005112,7.8125e-06,0.5634765625,0.7358490566037735,0.013333333333333334,0.9984905660377359
85,0.002472433407523925,0.006260294295670213,7.8125e-06,0.55419921875,0.7358490566037735,0.013333333333333334,0.9984905660377359
86,0.0024743853030601425,0.006255964104119422,7.8125e-06,0.55810546875,0.7358490566037735,0.013333333333333334,0.9984905660377359
87,0.002467741071973925,0.006300781524035933,7.8125e-06,0.583984375,0.7358490566037735,0.013333333333333334,0.9987421383647799
88,0.002467672790465324,0.006270017402273548,3.90625e-06,0.5537109375,0.7358490566037735,0.013333333333333334,0.9984905660377359
89,0.0024592134076803847,0.006256259530005642,3.90625e-06,0.552734375,0.7358490566037735,0.013333333333333334,0.9984905660377359
