epoch,learning_rate,train_loss,train_mean_range_error,train_mean_velocity_error,train_zero_false_peak_rate,train_zero_false_peak_count,train_zero_eligible_count,train_fused_base_loss,train_notch_base_loss,train_ranking_loss,train_band_energy_loss,train_strict_hit_rate,train_relaxed_hit_rate,train_application_hit_rate,val_loss,val_mean_range_error,val_mean_velocity_error,val_zero_false_peak_rate,val_zero_false_peak_count,val_zero_eligible_count,val_fused_base_loss,val_notch_base_loss,val_ranking_loss,val_band_energy_loss,val_strict_hit_rate,val_relaxed_hit_rate,val_application_hit_rate,is_best
11,0.0003,0.14707151669682117,2.473684210526316,1.2587719298245614,0.017699115044247787,4.0,226.0,0.08841077878809812,0.08805895086966063,0.04027361592702698,0.00016105742623097964,0.40350877192982454,0.9649122807017544,0.9649122807017544,0.19601445727878147,2.511111111111111,2.7555555555555555,0.022222222222222223,1.0,45.0,0.10592254731390212,0.10217570811510086,0.07426863825983471,0.0001618916717771097,0.35555555555555557,0.8888888888888888,0.8888888888888888,False
12,0.0003,0.14477458805368656,2.482456140350877,1.162280701754386,0.01327433628318584,3.0,226.0,0.0882594546205119,0.08745731295723665,0.03782161965704801,0.00013762903551407064,0.40789473684210525,0.9692982456140351,0.9692982456140351,0.19096875389417012,2.511111111111111,2.7777777777777777,0.022222222222222223,1.0,45.0,0.10585239364041223,0.1013516676094797,0.06836494637860192,0.00012602323509448688,0.35555555555555557,0.8888888888888888,0.8888888888888888,False
13,0.0003,0.14280353068259724,2.276315789473684,1.030701754385965,0.01327433628318584,3.0,226.0,0.08815781850563853,0.08667978579015062,0.03578178663002817,0.00010898322075459845,0.41228070175438597,0.9736842105263158,0.9736842105263158,0.18324945502811008,2.533333333333333,2.7555555555555555,0.022222222222222223,1.0,45.0,0.10528961618741353,0.10129600862661997,0.05944257958067788,0.00011313881062218201,0.3333333333333333,0.8888888888888888,0.8888888888888888,False
14,0.0003,0.1417563110589981,2.456140350877193,1.1491228070175439,0.01327433628318584,3.0,226.0,0.08811173771034207,0.08756353183273684,0.034202852073991506,8.819051842720924e-05,0.42543859649122806,0.9692982456140351,0.9692982456140351,0.1796324673626158,2.4444444444444446,2.7777777777777777,0.022222222222222223,1.0,45.0,0.10513432555728489,0.10116756127940284,0.05516849242978626,8.71779348529975e-05,0.37777777777777777,0.8888888888888888,0.8888888888888888,False
15,0.0003,0.14041106507443546,2.4298245614035086,1.1491228070175439,0.01327433628318584,3.0,226.0,0.08804275017035634,0.08812466146130311,0.03239951648733072,7.533780814520378e-05,0.43859649122807015,0.9692982456140351,0.9692982456140351,0.17481490439838834,2.466666666666667,2.7777777777777777,0.022222222222222223,1.0,45.0,0.10501289301448398,0.10074691093630261,0.04946332358651691,4.85627446102082e-05,0.3333333333333333,0.8888888888888888,0.8888888888888888,False
16,0.0003,0.13670004825843007,2.241228070175439,1.030701754385965,0.01327433628318584,3.0,226.0,0.0879533433339052,0.09010954331933406,0.02713409000844286,4.379410587747993e-05,0.44298245614035087,0.9736842105263158,0.9736842105263158,0.17750622298982408,2.4,2.8,0.022222222222222223,1.0,45.0,0.10496921787659327,0.10121575014458763,0.0527022769053777,6.970363193880866e-05,0.37777777777777777,0.8888888888888888,0.8888888888888888,False
17,0.0003,0.13426598239886134,2.219298245614035,1.0219298245614035,0.01327433628318584,3.0,226.0,0.08791410151803702,0.08881832201752746,0.024624200635834745,4.682217950943038e-05,0.44298245614035087,0.9736842105263158,0.9736842105263158,0.1706850224071079,2.4,2.7777777777777777,0.022222222222222223,1.0,45.0,0.10502846042315166,0.107434491150909,0.041781699823008646,5.691140955512955e-06,0.4222222222222222,0.8888888888888888,0.8888888888888888,True
18,0.0003,0.13255061941188678,2.2280701754385963,1.0219298245614035,0.01327433628318584,3.0,226.0,0.0877579529034464,0.093453452513929,0.02094163686821335,2.2141027364599387e-05,0.44298245614035087,0.9736842105263158,0.9736842105263158,0.17160004907184176,2.3777777777777778,2.7777777777777777,0.022222222222222223,1.0,45.0,0.10486881997850206,0.10498322546482086,0.04404338979058796,1.0312567742034841e-05,0.4444444444444444,0.8888888888888888,0.8888888888888888,True
19,0.0003,0.13010995142292558,2.1973684210526314,1.0219298245614035,0.01327433628318584,3.0,226.0,0.08766777408227586,0.08914332549300111,0.01961942598746534,2.425675709895465e-05,0.4605263157894737,0.9736842105263158,0.9736842105263158,0.1658830914232466,2.3777777777777778,2.7777777777777777,0.022222222222222223,1.0,45.0,0.10430984894434611,0.10350444366534552,0.03815217879083421,1.1027868915424054e-06,0.4444444444444444,0.8888888888888888,0.8888888888888888,True
20,0.0003,0.12661442265175937,2.2149122807017543,1.030701754385965,0.01327433628318584,3.0,226.0,0.08765529645116706,0.08846412363805269,0.015523153765682588,9.093157928577723e-06,0.4517543859649123,0.9736842105263158,0.9736842105263158,0.16501162780655754,2.3777777777777778,2.8,0.022222222222222223,1.0,45.0,0.10385926167170206,0.1024939689371321,0.03800500051842796,1.1475980288623412e-06,0.4222222222222222,0.8888888888888888,0.8888888888888888,False
21,0.0003,0.12536837382797608,2.1973684210526314,0.8771929824561403,0.008849557522123894,2.0,226.0,0.08741979653898038,0.08735062835509316,0.014678078556531355,6.167001383048186e-06,0.4517543859649123,0.9780701754385965,0.9780701754385965,0.1667432400915358,2.3333333333333335,2.8,0.022222222222222223,1.0,45.0,0.10401295473178228,0.10020380467176437,0.04083555489778519,4.671642815766585e-06,0.4222222222222222,0.8888888888888888,0.8888888888888888,False
22,0.0003,0.12490091381365792,2.223684210526316,0.8728070175438597,0.008849557522123894,2.0,226.0,0.0874402534804846,0.08579685303725694,0.014650598756576838,7.499203524686071e-06,0.43859649122807015,0.9780701754385965,0.9780701754385965,0.16428384317292108,2.3333333333333335,2.8,0.022222222222222223,1.0,45.0,0.10370579891734653,0.10268169906404283,0.0372168093919754,6.023280453934829e-07,0.4444444444444444,0.8888888888888888,0.8888888888888888,False
23,0.0003,0.12368206353041164,2.210526315789474,0.881578947368421,0.008849557522123894,2.0,226.0,0.08737125038577799,0.08737944327948387,0.01262086740972703,1.899804138908438e-06,0.44298245614035087,0.9780701754385965,0.9780701754385965,0.1659494873550203,2.3555555555555556,2.8,0.022222222222222223,1.0,45.0,0.10333351327313317,0.10004806568225225,0.04075114561451806,4.239616721764723e-06,0.4,0.8888888888888888,0.8888888888888888,False
24,0.0003,0.12326255963559736,2.2149122807017543,0.8728070175438597,0.008849557522123894,2.0,226.0,0.08720900235991728,0.08677201038389876,0.012527083487887131,1.9035945378730435e-06,0.43859649122807015,0.9780701754385965,0.9780701754385965,0.16231002310911816,2.311111111111111,2.8,0.022222222222222223,1.0,45.0,0.1033440856470002,0.09994006835752063,0.03622985002067354,2.037088225936845e-07,0.4444444444444444,0.8888888888888888,0.8888888888888888,False
25,0.0003,0.12280262457697015,2.206140350877193,0.868421052631579,0.008849557522123894,2.0,226.0,0.087154846834509,0.08543824064627029,0.01252010026783274,1.486030862949727e-06,0.43859649122807015,0.9780701754385965,0.9780701754385965,0.16424042019579146,2.3777777777777778,2.7777777777777777,0.022222222222222223,1.0,45.0,0.1033083548148473,0.0990297383732266,0.03902848478820589,2.340409680165776e-06,0.4,0.8888888888888888,0.8888888888888888,False
26,0.0003,0.12165381733262748,2.2149122807017543,0.8903508771929824,0.008849557522123894,2.0,226.0,0.08694607712197722,0.08540790266635125,0.011356465518474579,1.3036697781929598e-06,0.43859649122807015,0.9780701754385965,0.9780701754385965,0.16212678485446505,2.4444444444444446,2.7777777777777777,0.022222222222222223,1.0,45.0,0.10312062866157956,0.09966580073038737,0.036382962266604105,2.9923040285687964e-07,0.37777777777777777,0.8888888888888888,0.8888888888888888,False
27,0.0003,0.1204684595005554,2.175438596491228,0.8070175438596491,0.008849557522123894,2.0,226.0,0.0868087596537774,0.08620378989399526,0.009748150970329317,2.7627186031929965e-07,0.4649122807017544,0.9824561403508771,0.9824561403508771,0.16159002052413093,2.3555555555555556,2.8,0.022222222222222223,1.0,45.0,0.10266340424617132,0.09861150019698672,0.03667878591352039,8.739470703940223e-07,0.4,0.8888888888888888,0.8888888888888888,False
28,0.0003,0.12020250187631239,2.1578947368421053,0.8026315789473685,0.008849557522123894,2.0,226.0,0.08683885633945465,0.08597597819671296,0.009463467096027574,5.234087128130041e-07,0.47368421052631576,0.9824561403508771,0.9824561403508771,0.16256694363223181,2.3555555555555556,2.7777777777777777,0.022222222222222223,1.0,45.0,0.10274229380819533,0.09833207875490188,0.03790598164002101,1.5719796734962415e-06,0.4,0.8888888888888888,0.8888888888888888,False
29,0.0003,0.12023826832311195,2.2017543859649122,0.881578947368421,0.008849557522123894,2.0,226.0,0.08685960699068873,0.08634214795995176,0.009344938358193949,4.448683154323779e-07,0.44298245614035087,0.9780701754385965,0.9780701754385965,0.161690992448065,2.4,2.7555555555555555,0.022222222222222223,1.0,45.0,0.10293088787131839,0.0990724245707194,0.03629790196816127,3.294702137967503e-07,0.37777777777777777,0.8888888888888888,0.8888888888888888,False
30,0.0003,0.11995459426390498,2.0,0.75,0.004424778761061947,1.0,226.0,0.08682657203130555,0.08508661376279697,0.009502460493853218,4.597338377064132e-07,0.4649122807017544,0.9824561403508771,0.9824561403508771,0.16080586314201356,2.488888888888889,2.7333333333333334,0.022222222222222223,1.0,45.0,0.10266514254940881,0.10077239523331324,0.03488619244760937,3.0004783315779664e-07,0.3111111111111111,0.8888888888888888,0.8888888888888888,False
31,0.0003,0.11920795092980067,1.9429824561403508,0.6535087719298246,0.004424778761061947,1.0,226.0,0.08660133784277398,0.08733160009509638,0.008008810838586405,5.534068496797924e-07,0.4868421052631579,0.9868421052631579,0.9868421052631579,0.15811918841467965,2.2888888888888888,2.7777777777777777,0.022222222222222223,1.0,45.0,0.1019966658618715,0.09926350679662492,0.03292928917540444,2.7603643027297574e-07,0.4444444444444444,0.8888888888888888,0.8888888888888888,True
32,0.0003,0.11900725830019566,1.9780701754385965,0.6842105263157895,0.004424778761061947,1.0,226.0,0.08648593017929479,0.08799464582351216,0.007653627740709405,2.1526242256380674e-07,0.4956140350877193,0.9868421052631579,0.9868421052631579,0.1640606105327606,2.422222222222222,2.7333333333333334,0.022222222222222223,1.0,45.0,0.10373249914911058,0.09988802704546186,0.03795186910364363,1.3786900565983097e-06,0.4222222222222222,0.8888888888888888,0.8888888888888888,False
33,0.0003,0.12102172079316356,2.175438596491228,0.7982456140350878,0.008849557522123894,2.0,226.0,0.08695756552512185,0.08809204687151992,0.00954559216635269,4.3801884409979206e-07,0.4605263157894737,0.9780701754385965,0.9780701754385965,0.15948140521844228,2.311111111111111,2.8,0.022222222222222223,1.0,45.0,0.10242066433032354,0.09797010057502323,0.03458710925446616,9.822032647796883e-08,0.4444444444444444,0.8888888888888888,0.8888888888888888,False
34,0.0003,0.119228854252581,1.9956140350877194,0.6754385964912281,0.004424778761061947,1.0,226.0,0.08651992299577646,0.0871062312732663,0.008221301135786792,1.3345046680450574e-07,0.4692982456140351,0.9868421052631579,0.9868421052631579,0.15871291822857328,2.5555555555555554,2.7555555555555555,0.022222222222222223,1.0,45.0,0.10240010817845663,0.10306184805101819,0.03174279423223601,1.22018273664611e-07,0.37777777777777777,0.8888888888888888,0.8888888888888888,False
35,0.0003,0.12105827817791387,2.1798245614035086,0.7719298245614035,0.008849557522123894,2.0,226.0,0.0868921489046331,0.09061012639288317,0.00872883736564402,1.385480333205783e-07,0.4780701754385965,0.9780701754385965,0.9780701754385965,0.15762524869706895,2.5555555555555554,2.7555555555555555,0.022222222222222223,1.0,45.0,0.1023184287879202,0.10322592937284046,0.030423775066932043,1.4128929432810633e-07,0.4,0.8888888888888888,0.8888888888888888,False
36,0.0003,0.11869740773711288,1.9649122807017543,0.6622807017543859,0.004424778761061947,1.0,226.0,0.08641346557098523,0.08739377532088966,0.007582243401230427,9.841695628081653e-08,0.4824561403508772,0.9824561403508771,0.9824561403508771,0.1599649469057719,2.466666666666667,2.7333333333333334,0.022222222222222223,1.0,45.0,0.10237763689623938,0.09856543441613515,0.03502204649978214,2.6789517464869624e-07,0.3333333333333333,0.8888888888888888,0.8888888888888888,False
37,0.0003,0.11725275087774846,1.9298245614035088,0.6578947368421053,0.004424778761061947,1.0,226.0,0.08613057473772451,0.08511143347673249,0.00698591448497354,8.919334404276585e-08,0.5043859649122807,0.9868421052631579,0.9868421052631579,0.15889886021614075,2.3333333333333335,2.7777777777777777,0.022222222222222223,1.0,45.0,0.1021326634618971,0.09800726887252596,0.03420499232080248,1.0713773350588971e-07,0.4222222222222222,0.8888888888888888,0.8888888888888888,False
38,0.0003,0.1168387214604177,1.9385964912280702,0.6710526315789473,0.004424778761061947,1.0,226.0,0.08594568988733124,0.0857354729321965,0.006465478195694455,4.5916627428800084e-08,0.5043859649122807,0.9868421052631579,0.9868421052631579,0.1589807516998715,3.1333333333333333,2.6222222222222222,0.0,0.0,45.0,0.10233118865225051,0.09839314785268571,0.03391451239585876,5.91598728119955e-08,0.35555555555555557,0.8888888888888888,0.8888888888888888,False
39,0.0003,0.116343280333176,1.7675438596491229,0.5482456140350878,0.0,0.0,226.0,0.08585551420324727,0.08560629372011151,0.006007332942987743,6.646446916818627e-08,0.4868421052631579,0.9912280701754386,0.9912280701754386,0.1533985177675883,3.1777777777777776,2.6444444444444444,0.0,0.0,45.0,0.10160171257125007,0.09934962921672397,0.027489877657757865,9.679950683038556e-08,0.4,0.8888888888888888,0.8888888888888888,False
40,0.0003,0.11559101102644936,1.7324561403508771,0.5350877192982456,0.0,0.0,226.0,0.08567787759136736,0.08606611492863872,0.005116611621097515,5.8401945843107864e-08,0.5131578947368421,0.9912280701754386,0.9912280701754386,0.15104183355967205,3.2888888888888888,2.6444444444444444,0.0,0.0,45.0,0.10125617484251657,0.10023737731907102,0.024643046491675907,6.533167950533035e-08,0.3111111111111111,0.8888888888888888,0.8888888888888888,False
41,0.0003,0.11556152319699003,1.7456140350877194,0.5219298245614035,0.0,0.0,226.0,0.08555360961901515,0.08833088751947671,0.004385792764655331,8.278799896103266e-08,0.4956140350877193,0.9912280701754386,0.9912280701754386,0.1553840372297499,3.0444444444444443,2.688888888888889,0.0,0.0,45.0,0.10188077986240388,0.09790636582507027,0.03016409410370721,4.5045424344716505e-07,0.4444444444444444,0.8888888888888888,0.8888888888888888,True
42,0.0003,0.11437181501012099,1.719298245614035,0.5394736842105263,0.0,0.0,226.0,0.08548146643136677,0.08602149627710644,0.003854799427484211,3.908872212676371e-07,0.5043859649122807,0.9912280701754386,0.9912280701754386,0.1488116850455602,2.6222222222222222,2.7777777777777777,0.022222222222222223,1.0,45.0,0.100793147749371,0.100193466577265,0.022450611905919182,4.088803630706048e-08,0.24444444444444444,0.8888888888888888,0.8888888888888888,False
43,0.0003,0.11585795565655357,1.7412280701754386,0.5526315789473685,0.0,0.0,226.0,0.08564848073741846,0.08915885328723673,0.00432725773568739,7.518638022228955e-08,0.49122807017543857,0.9956140350877193,0.9956140350877193,0.14908470180299546,3.0444444444444443,2.6666666666666665,0.0,0.0,45.0,0.10128830538855658,0.10766442136632072,0.019371322645909256,4.5264771558750636e-08,0.4444444444444444,0.8888888888888888,0.8888888888888888,True
44,0.0003,0.11550593768295489,1.6973684210526316,0.5350877192982456,0.0,0.0,226.0,0.08562084954035909,0.09043507474033456,0.0034431406019026774,3.478381147985843e-07,0.5307017543859649,0.9912280701754386,0.9912280701754386,0.14927334056960212,2.5555555555555554,2.7333333333333334,0.022222222222222223,1.0,45.0,0.10091331899166107,0.10595159497525956,0.020718178898096084,2.8499915142372107e-09,0.3111111111111111,0.8888888888888888,0.8888888888888888,False
45,0.0003,0.11546563370185986,1.7719298245614035,0.5394736842105263,0.0,0.0,226.0,0.08553195457186616,0.0897070761573942,0.0037769404681105363,2.4510155249091365e-08,0.4868421052631579,0.9956140350877193,0.9956140350877193,0.1500694834523731,3.1555555555555554,2.6666666666666665,0.0,0.0,45.0,0.10116271078586578,0.09911220653189554,0.023966370936897068,7.938557675082582e-08,0.4222222222222222,0.8888888888888888,0.8888888888888888,False
46,0.0003,0.11269035817761171,1.9429824561403508,0.7017543859649122,0.0,0.0,226.0,0.08461455098892513,0.08904175813260831,0.001704088036428418,5.513483786275535e-08,0.4692982456140351,0.9868421052631579,0.9868421052631579,0.1477470229069392,3.2,2.6666666666666665,0.0,0.0,45.0,0.10048462996880213,0.09816095762782627,0.02226761066251331,1.0523047488571654e-07,0.35555555555555557,0.8888888888888888,0.8888888888888888,False
47,0.0003,0.11188470859799468,1.9078947368421053,0.7105263157894737,0.0,0.0,226.0,0.08469480785884355,0.08599124469777994,0.0017406310428652848,1.448898051622243e-07,0.4956140350877193,0.9912280701754386,0.9912280701754386,0.1473494244946374,3.1555555555555554,2.688888888888889,0.0,0.0,45.0,0.1006125044491556,0.09796886973910862,0.02168279964890745,1.2504375495048238e-07,0.35555555555555557,0.8888888888888888,0.8888888888888888,False
48,0.0003,0.11132909200693432,1.7149122807017543,0.5307017543859649,0.0,0.0,226.0,0.08443381388982137,0.08503361059385434,0.0017314418627504718,2.7392865434678223e-07,0.5263157894736842,0.9956140350877193,0.9956140350877193,0.1472350044382943,3.088888888888889,2.6666666666666665,0.0,0.0,45.0,0.10044478293922213,0.09785033100181156,0.021793870876232784,1.5395930596517893e-07,0.37777777777777777,0.8888888888888888,0.8888888888888888,False
49,0.0003,0.11121428117417452,1.6973684210526316,0.5394736842105263,0.0,0.0,226.0,0.08436492229239982,0.08488672671088002,0.0017291370191072162,2.012454808594513e-07,0.5131578947368421,0.9956140350877193,0.9956140350877193,0.14883293045891655,3.0444444444444443,2.6666666666666665,0.0,0.0,45.0,0.10075061023235321,0.09734121743175718,0.023599925968382094,9.423233698223498e-08,0.4222222222222222,0.8888888888888888,0.8888888888888888,False
50,0.0003,0.11105658728302571,1.6754385964912282,0.5350877192982456,0.0,0.0,226.0,0.08429115762313207,0.08460807408157148,0.0017287260607669228,1.6795084112497307e-07,0.5307017543859649,0.9956140350877193,0.9956140350877193,0.14659288658036126,3.1555555555555554,2.6444444444444444,0.0,0.0,45.0,0.10068632397386763,0.09759889725181792,0.02078359520269765,1.0563709054815333e-07,0.37777777777777777,0.8888888888888888,0.8888888888888888,False
51,0.0003,0.11091880395747068,1.6710526315789473,0.5350877192982456,0.0,0.0,226.0,0.08422493254929259,0.08438153473431603,0.0017242175445222017,2.397829754344107e-07,0.5394736842105263,0.9956140350877193,0.9956140350877193,0.14649747345182632,3.1333333333333333,2.6444444444444444,0.0,0.0,45.0,0.10056544509198931,0.09748092575205697,0.0208596660859055,1.309857397815047e-07,0.4,0.8888888888888888,0.8888888888888888,False
52,0.0003,0.11094787442370464,1.644736842105263,0.543859649122807,0.0,0.0,226.0,0.08431117615678854,0.08421053292981365,0.0017168443453939336,4.1723459934676935e-07,0.5394736842105263,0.9956140350877193,0.9956140350877193,0.14710578123728435,3.111111111111111,2.6444444444444444,0.0,0.0,45.0,0.10049848175711101,0.09737830973333783,0.02174223177134991,1.5524482689793784e-07,0.35555555555555557,0.8888888888888888,0.8888888888888888,False
53,0.0003,0.11066037076607085,1.644736842105263,0.5219298245614035,0.0,0.0,226.0,0.08416666704834554,0.08375089301874764,0.0017104725957962504,3.813956285948991e-07,0.543859649122807,0.9956140350877193,0.9956140350877193,0.14731338487731085,3.022222222222222,2.6444444444444444,0.0,0.0,45.0,0.10052771949105793,0.0974229857325554,0.02194843524032169,1.3947372657517762e-07,0.4444444444444444,0.8888888888888888,0.8888888888888888,True
54,0.0003,0.1106120187200998,1.6403508771929824,0.5394736842105263,0.0,0.0,226.0,0.08413911715411303,0.0836862809302514,0.001708688966014929,4.30495247349666e-07,0.5570175438596491,0.9956140350877193,0.9956140350877193,0.14760849840111204,3.111111111111111,2.6444444444444444,0.0,0.0,45.0,0.10041512135002348,0.09706695824861526,0.022591584879491065,1.3079811825130984e-07,0.4222222222222222,0.8888888888888888,0.8888888888888888,False
55,0.0003,0.11048723744195804,1.631578947368421,0.5307017543859649,0.0,0.0,226.0,0.08399514331106554,0.08389938962564134,0.0016527959521402394,2.617144173554388e-07,0.5657894736842105,0.9956140350877193,0.9956140350877193,0.1487727807627784,3.022222222222222,2.6444444444444444,0.0,0.0,45.0,0.10053749829530716,0.09714510788520177,0.023864654782745572,1.7006877487109174e-07,0.4444444444444444,0.8888888888888888,0.8888888888888888,False
56,0.0003,0.11040576730380978,1.6359649122807018,0.543859649122807,0.0,0.0,226.0,0.08397645477140159,0.08382823762663624,0.0016009827193460967,3.64449453850084e-07,0.5526315789473685,0.9956140350877193,0.9956140350877193,0.14845474395487043,2.422222222222222,2.7333333333333334,0.022222222222222223,1.0,45.0,0.10041967944966422,0.09701068964269426,0.023664783438046774,2.193292285605312e-07,0.4222222222222222,0.8888888888888888,0.8888888888888888,False
57,0.0003,0.11014266926468465,1.618421052631579,0.5482456140350878,0.0,0.0,226.0,0.08385511997498964,0.08401948775638614,0.001352035260775633,4.934391993524622e-07,0.5657894736842105,0.9956140350877193,0.9956140350877193,0.14925438894165888,2.4,2.088888888888889,0.0,0.0,45.0,0.10061076945728725,0.09649381157424715,0.024619308196836047,1.904781583147071e-07,0.4666666666666667,0.9111111111111111,0.9111111111111111,True
58,0.0003,0.10981369293049763,1.6271929824561404,0.5526315789473685,0.0,0.0,226.0,0.08395579679493319,0.08385264507511206,0.0008774600400213609,8.862308907864946e-07,0.5570175438596491,0.9956140350877193,0.9956140350877193,0.14776620070139568,2.3777777777777778,2.7333333333333334,0.022222222222222223,1.0,45.0,0.1003903470105595,0.09657893081506093,0.023002655307451884,3.293807507896861e-07,0.4,0.8888888888888888,0.8888888888888888,False
59,0.0003,0.11023840295118198,1.662280701754386,0.5307017543859649,0.0,0.0,226.0,0.08438480828414884,0.08383823526010178,0.0008773864491989738,1.424361563306881e-06,0.5614035087719298,0.9956140350877193,0.9956140350877193,0.14610233505566914,2.4,2.066666666666667,0.0,0.0,45.0,0.09986845370795992,0.09679292076163822,0.021494961571362284,2.1482165768687494e-07,0.4,0.9111111111111111,0.9111111111111111,False
60,0.0003,0.10951941342730272,1.631578947368421,0.543859649122807,0.0,0.0,226.0,0.08372364167058677,0.08364582610757727,0.0008774108923318094,6.245561521102881e-07,0.5657894736842105,0.9956140350877193,0.9956140350877193,0.1502576536602444,2.3333333333333335,2.7555555555555555,0.022222222222222223,1.0,45.0,0.10043507946862115,0.09657624695036146,0.026062088294161692,2.1192373566909012e-07,0.4444444444444444,0.8888888888888888,0.8888888888888888,False
