epoch,learning_rate,train_loss,train_mean_range_error,train_mean_velocity_error,train_strict_hit_rate,train_relaxed_hit_rate,train_application_hit_rate,val_loss,val_mean_range_error,val_mean_velocity_error,val_strict_hit_rate,val_relaxed_hit_rate,val_application_hit_rate,is_best
30,0.001,0.11315547988602989,3.5921052631578947,3.1140350877192984,0.19298245614035087,0.9078947368421053,0.9078947368421053,0.12314114769299825,3.2444444444444445,3.022222222222222,0.35555555555555557,0.9111111111111111,0.9111111111111111,True
31,0.001,0.11168369154135387,4.057017543859649,3.3728070175438596,0.14473684210526316,0.8947368421052632,0.8947368421052632,0.12124013536506228,2.7333333333333334,2.022222222222222,0.4222222222222222,0.9555555555555556,0.9555555555555556,True
32,0.001,0.1165384378349572,3.8771929824561404,2.973684210526316,0.16666666666666666,0.9078947368421053,0.9078947368421053,0.1450261026620865,4.355555555555555,5.177777777777778,0.37777777777777777,0.8444444444444444,0.8444444444444444,False
33,0.001,0.11193988537579252,4.184210526315789,3.3157894736842106,0.18859649122807018,0.8903508771929824,0.8903508771929824,0.13325796690252092,4.377777777777778,5.177777777777778,0.35555555555555557,0.8444444444444444,0.8444444444444444,False
34,0.001,0.11236519719425,3.513157894736842,2.508771929824561,0.14912280701754385,0.9122807017543859,0.9122807017543859,0.1182416256931093,3.3777777777777778,3.533333333333333,0.3333333333333333,0.8888888888888888,0.8888888888888888,False
35,0.001,0.1067784974972407,4.12719298245614,2.6842105263157894,0.14912280701754385,0.9210526315789473,0.9210526315789473,0.1155649526251687,4.466666666666667,4.511111111111111,0.26666666666666666,0.8666666666666667,0.8666666666666667,False
36,0.001,0.1070730426070983,3.6842105263157894,2.008771929824561,0.14473684210526316,0.9298245614035088,0.9298245614035088,0.11039760013421376,3.2444444444444445,3.466666666666667,0.37777777777777777,0.8888888888888888,0.8888888888888888,False
37,0.001,0.10829755507017437,3.5482456140350878,2.8333333333333335,0.16666666666666666,0.9166666666666666,0.9166666666666666,0.12106410397423638,3.4,2.6222222222222222,0.35555555555555557,0.9111111111111111,0.9111111111111111,False
38,0.001,0.10675500830014546,3.780701754385965,2.956140350877193,0.16666666666666666,0.9078947368421053,0.9078947368421053,0.12107038464811114,3.6222222222222222,3.4,0.3111111111111111,0.8888888888888888,0.8888888888888888,False
39,0.001,0.10752982567799718,3.9210526315789473,2.5701754385964914,0.14035087719298245,0.9122807017543859,0.9122807017543859,0.1233028444978926,3.6666666666666665,3.911111111111111,0.26666666666666666,0.8666666666666667,0.8666666666666667,False
40,0.001,0.10710771303427846,3.425438596491228,2.425438596491228,0.12280701754385964,0.9254385964912281,0.9254385964912281,0.11027649740378062,3.511111111111111,3.1555555555555554,0.3333333333333333,0.8888888888888888,0.8888888888888888,False
41,0.001,0.10503013850304119,3.991228070175439,2.6052631578947367,0.14912280701754385,0.9122807017543859,0.9166666666666666,0.11884292264779409,4.4,4.466666666666667,0.3333333333333333,0.8666666666666667,0.8666666666666667,False
42,0.001,0.10134298824950268,3.8464912280701755,2.074561403508772,0.15789473684210525,0.9385964912280702,0.9385964912280702,0.1149819466802809,3.6222222222222222,3.1555555555555554,0.26666666666666666,0.8888888888888888,0.8888888888888888,False
43,0.001,0.10447075570884504,3.1315789473684212,1.8464912280701755,0.17982456140350878,0.9342105263157895,0.9342105263157895,0.10573837690883213,3.3777777777777778,2.8444444444444446,0.3111111111111111,0.9111111111111111,0.9111111111111111,False
44,0.001,0.10508407573950918,3.6008771929824563,2.1008771929824563,0.15350877192982457,0.9254385964912281,0.9254385964912281,0.10937198234928978,3.3333333333333335,2.8,0.3333333333333333,0.9111111111111111,0.9111111111111111,False
45,0.001,0.10347801002494075,3.3421052631578947,1.9649122807017543,0.14912280701754385,0.9254385964912281,0.9342105263157895,0.10641219549708897,3.3555555555555556,2.8666666666666667,0.3111111111111111,0.9111111111111111,0.9111111111111111,False
46,0.001,0.10189111831418254,3.412280701754386,1.9956140350877194,0.14035087719298245,0.9385964912280702,0.9385964912280702,0.11179711156421238,3.2666666666666666,2.8666666666666667,0.3333333333333333,0.9111111111111111,0.9111111111111111,False
47,0.001,0.10070993293795669,3.4517543859649122,1.956140350877193,0.16228070175438597,0.9298245614035088,0.9342105263157895,0.11120565599865384,3.577777777777778,3.111111111111111,0.26666666666666666,0.8888888888888888,0.8888888888888888,False
48,0.001,0.09938573549714005,3.662280701754386,1.8333333333333333,0.14035087719298245,0.9429824561403509,0.9429824561403509,0.10567026105191972,3.6,3.2222222222222223,0.28888888888888886,0.8888888888888888,0.8888888888888888,False
49,0.001,0.09997609349196418,3.4649122807017543,2.1403508771929824,0.17105263157894737,0.9210526315789473,0.9342105263157895,0.10974775188499027,3.3555555555555556,3.066666666666667,0.28888888888888886,0.9111111111111111,0.9111111111111111,False
50,0.001,0.10040106559008882,3.4473684210526314,1.8728070175438596,0.16666666666666666,0.9385964912280702,0.9429824561403509,0.11187502708699969,3.422222222222222,2.8666666666666667,0.26666666666666666,0.9111111111111111,0.9111111111111111,False
51,0.001,0.09963624035580117,3.824561403508772,2.0482456140350878,0.13157894736842105,0.9298245614035088,0.9473684210526315,0.10504944523175558,3.3333333333333335,2.888888888888889,0.3111111111111111,0.9111111111111111,0.9111111111111111,False
52,0.001,0.09982174072872128,3.5789473684210527,2.0482456140350878,0.16228070175438597,0.9429824561403509,0.9473684210526315,0.1155490971273846,3.6666666666666665,3.2666666666666666,0.26666666666666666,0.8888888888888888,0.8888888888888888,False
53,0.001,0.10210848102966945,3.543859649122807,2.0964912280701755,0.12719298245614036,0.9342105263157895,0.9385964912280702,0.11144752038849724,5.311111111111111,5.511111111111111,0.15555555555555556,0.8222222222222222,0.8222222222222222,False
54,0.001,0.10075795715838148,3.43859649122807,2.1096491228070176,0.13157894736842105,0.9385964912280702,0.9473684210526315,0.10958257582452562,4.155555555555556,3.6,0.17777777777777778,0.8666666666666667,0.8666666666666667,False
55,0.001,0.09829345423924296,3.793859649122807,2.039473684210526,0.14912280701754385,0.9342105263157895,0.9429824561403509,0.10997031893995073,4.844444444444444,3.6222222222222222,0.24444444444444444,0.8888888888888888,0.8888888888888888,False
56,0.001,0.09746877208613512,3.442982456140351,1.8245614035087718,0.11403508771929824,0.9342105263157895,0.9429824561403509,0.12035832968023089,3.7111111111111112,3.2222222222222223,0.2222222222222222,0.8888888888888888,0.8888888888888888,False
57,0.001,0.09570978869471633,3.3640350877192984,1.7280701754385965,0.14473684210526316,0.9385964912280702,0.9517543859649122,0.10584155884053972,3.9555555555555557,3.6,0.1111111111111111,0.8888888888888888,0.8888888888888888,False
58,0.001,0.0949768701143432,3.4780701754385963,1.8289473684210527,0.15350877192982457,0.9385964912280702,0.9473684210526315,0.11006259984440274,5.2444444444444445,5.222222222222222,0.26666666666666666,0.8222222222222222,0.8666666666666667,False
59,0.001,0.09585647990829066,3.543859649122807,2.3640350877192984,0.17105263157894737,0.9298245614035088,0.9473684210526315,0.10605203277534908,4.044444444444444,3.7111111111111112,0.15555555555555556,0.8666666666666667,0.8666666666666667,False
60,0.001,0.09484479850844334,3.5219298245614037,2.1447368421052633,0.19736842105263158,0.9254385964912281,0.9429824561403509,0.10984985960854424,5.844444444444444,5.688888888888889,0.08888888888888889,0.8444444444444444,0.8444444444444444,False
61,0.001,0.09924055113081347,3.5964912280701755,1.9736842105263157,0.12719298245614036,0.9385964912280702,0.9473684210526315,0.11047824223836263,4.933333333333334,4.911111111111111,0.08888888888888889,0.8222222222222222,0.8666666666666667,False
62,0.0005,0.10120835665025209,4.495614035087719,2.3552631578947367,0.10964912280701754,0.9298245614035088,0.9342105263157895,0.10785836709870232,5.311111111111111,3.6222222222222222,0.06666666666666667,0.8666666666666667,0.8666666666666667,False
63,0.0005,0.09501690090748302,4.021929824561403,2.267543859649123,0.12719298245614036,0.9429824561403509,0.9517543859649122,0.10536919997798072,4.022222222222222,3.6444444444444444,0.13333333333333333,0.8666666666666667,0.8666666666666667,False
64,0.0005,0.09388699291045205,3.6798245614035086,2.2149122807017543,0.13157894736842105,0.9298245614035088,0.9473684210526315,0.10325068632761637,3.9555555555555557,3.466666666666667,0.06666666666666667,0.8666666666666667,0.8888888888888888,False
65,0.0005,0.09372379617732868,3.280701754385965,1.6842105263157894,0.14035087719298245,0.9429824561403509,0.956140350877193,0.10453319682015313,3.8,3.311111111111111,0.13333333333333333,0.8888888888888888,0.8888888888888888,False
66,0.0005,0.09308983032640658,3.4166666666666665,1.8333333333333333,0.20614035087719298,0.9342105263157895,0.9517543859649122,0.1051593393087387,3.8666666666666667,3.3333333333333335,0.08888888888888889,0.8888888888888888,0.8888888888888888,False
67,0.0005,0.09285009796159309,3.4649122807017543,1.9210526315789473,0.2149122807017544,0.9298245614035088,0.9473684210526315,0.1041292753484514,3.8666666666666667,3.4,0.1111111111111111,0.8888888888888888,0.8888888888888888,False
68,0.0005,0.09296983297456775,3.245614035087719,1.5175438596491229,0.13596491228070176,0.9429824561403509,0.956140350877193,0.10427190595202976,3.688888888888889,3.488888888888889,0.17777777777777778,0.8888888888888888,0.8888888888888888,False
69,0.0005,0.09225025315556609,3.1184210526315788,1.6842105263157894,0.20175438596491227,0.9342105263157895,0.9517543859649122,0.10694259835614098,3.7555555555555555,3.2888888888888888,0.17777777777777778,0.8888888888888888,0.8888888888888888,False
70,0.0005,0.09120338749990128,3.0964912280701755,1.8114035087719298,0.20614035087719298,0.9342105263157895,0.9473684210526315,0.10367417699760861,3.7333333333333334,3.488888888888889,0.15555555555555556,0.8444444444444444,0.8888888888888888,False
71,0.0005,0.09132112863293865,2.8640350877192984,1.6096491228070176,0.23684210526315788,0.9385964912280702,0.9605263157894737,0.10354548262225258,3.7555555555555555,3.466666666666667,0.13333333333333333,0.8888888888888888,0.8888888888888888,False
