epoch,learning_rate,train_loss,train_background_classification_loss,train_background_tail_loss,train_target_keep_loss,train_pairwise_loss,train_shift_selectivity_loss,train_shift_regularization,train_background_shift_mean,train_target_shift_mean,val_loss,val_background_classification_loss,val_background_tail_loss,val_target_keep_loss,val_pairwise_loss,val_shift_selectivity_loss,val_shift_regularization,val_background_shift_mean,val_target_shift_mean,selected_threshold,selected_pd,selected_pfa,selected_auc,base_pd,base_pfa,raw_base_pd,pd_floor_satisfied,background_shift_mean,target_shift_mean,background_probability_mean,target_probability_mean
1,0.0005,1.7676967681257552,1.5047730416300482,0.2367367287168927,0.0,0.031256722908898825,0.039871249046688775,2.827489331416093e-05,0.005391773592048096,0.005069484817481667,2.305368865395121,2.297724473744337,0.000747037858798586,0.0,0.003245155799565057,0.012496708649132639,3.3446866088834126e-05,0.005675860960495296,0.0018876236932251255,0.33652183413505554,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.006001131053393086,0.005115611742268193,0.05494641607006391,0.0501602256213719
2,0.0005,1.713708778275955,1.4521790945305015,0.23570757290986027,0.0,0.03093381724609037,0.03927070730820178,3.735076913503727e-05,0.006569324131563025,0.004736652246342515,2.216878391912418,2.209384220610992,0.0007396327157325933,0.0,0.0032391278027313684,0.012213427444984173,4.5786073162628156e-05,0.007030890786589073,0.0015922219634716733,0.33620190620422363,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.0074338850316902,0.004331670499424327,0.06140741025408109,0.04686347725537588
3,0.0005,1.6549173275415467,1.3928452029703762,0.23691163029310838,0.0,0.030378433883270484,0.03816962029252734,5.251315343595358e-05,0.00823488099013538,0.0036034979769643746,2.12407162598348,2.1167744663475183,0.0007295137262109465,0.0,0.0032311851167913727,0.011842836887378411,6.91673904825822e-05,0.008935116194739131,0.0012390306758524603,0.3357551693916321,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.009446845122923453,0.00339168178813778,0.06896208455165227,0.041584485474060164
4,0.0005,1.5880862072792978,1.330593338231192,0.23248536961097924,0.0,0.03263646699086514,0.03696020314033141,8.359955261085518e-05,0.010626062080565327,0.002873773363386243,2.0262238227858624,2.019148441352721,0.0007149672566963534,0.0,0.003222632290694514,0.011431493195406909,0.00011575181895463838,0.011677394065950891,0.0010885539088453273,0.3351089060306549,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.012346442292133967,0.0030216472926286033,0.07801346038778623,0.039443526065574504
5,0.0005,1.5247270456864184,1.264839742382903,0.2361484119452717,0.0,0.030065923771065362,0.03545110922738548,0.00014379297593681298,0.014022406481828972,0.0023021837181820865,1.9227424773016,1.915956411529057,0.0006946559463228498,0.0,0.0032103146825517926,0.010898244792017443,0.0002021296503398799,0.015522552828483393,0.0009414241041327491,0.33420413732528687,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.01641215945283572,0.0026365153267452457,0.08884429434935252,0.036082504774039646
6,0.0005,1.4479389807606,1.1988020679057447,0.22606741578752462,0.0,0.03151220737045224,0.03353357477731139,0.00025523046159933537,0.01879612012512761,0.0019087271781819007,1.8210859830890382,1.8146824767546994,0.0006665437679572645,0.0,0.003193143553334504,0.010195950569190416,0.0003657747179898749,0.020951182384209094,0.0008175175538369147,0.3329419195652008,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.02214959394186735,0.0023042148348154886,0.10095365370313326,0.0334390189217509
7,0.0005,1.3885761226283893,1.133224981493063,0.23361117005187546,0.0,0.031052515673830182,0.031058021863756797,0.00046474260128683074,0.02534207898490834,0.0015604516919300643,1.7194090854798632,1.7134961529722061,0.0006291081605873672,0.0,0.0031704453411947916,0.009297952863383176,0.0006700265709019875,0.02839972115502569,0.0007374985579382904,0.3312031924724579,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.030024060408274333,0.002090573326227659,0.11469862838586171,0.030770897548997176
8,0.0005,1.3109726455976378,1.0673691914730639,0.22363324587878514,0.0,0.030398845542071642,0.02777910900284659,0.0008721934908227819,0.03469678774636711,0.001335181306854312,1.6154890688402312,1.6102398558717055,0.0005768981620008722,0.0,0.0031380039717763515,0.00808693152930349,0.0012749030488454181,0.03920918732441118,0.0006861394762148705,0.32868579030036926,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.041451803868015606,0.0019525228593199743,0.13063994656006495,0.027728392092405626
9,0.0005,1.2425564318654352,1.0008605636676366,0.2239763785324328,0.0,0.030235087001982405,0.023341491567397697,0.0016953381803890845,0.04842998535244292,0.0011459128191252804,1.5119312155826632,1.5075672742511546,0.0005039808711982125,0.0,0.0030934481785215183,0.00647740939567829,0.0025241003418585008,0.05517497438515349,0.0007444530395157819,0.32499104738235474,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.05832870736718178,0.0021460004555026316,0.1487488916516304,0.026010316638451703
10,0.0005,1.1705059857381321,0.9349766161563904,0.22065121497748033,0.0,0.03014342103284003,0.01769220331718899,0.0033529454483236425,0.06821815784006427,0.0010704668902420513,1.4082151033589845,1.4049525003274674,0.00040975829650615825,0.0,0.0030276396591675104,0.004484561570172239,0.005043086881746178,0.07802597759979699,0.0007818225275706775,0.3197374939918518,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.08248672435681025,0.002248822450022793,0.16931071837743122,0.023498175033139734
11,0.0005,1.0965628113065446,0.8690544688155387,0.21618039682858958,0.0,0.029602959606485225,0.010800929382353058,0.006920821005804841,0.09740340026883745,0.0008255962095401599,1.304816814662494,1.30281146171645,0.0002913332998458975,0.0,0.002936265445107897,0.0022328096657550983,0.01030974391241543,0.11157243005160628,0.0009600420326471622,0.31211739778518677,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.11795041193564733,0.0027759557799655805,0.19268945823113123,0.022472017567675067
12,0.0005,1.011116112338886,0.803997758424507,0.19930831117008252,1.477435792261619e-06,0.028299009537881597,0.004249365937223312,0.013735973037719083,0.13738077083687897,0.0011201933039022194,1.2023001166216551,1.2013318915415574,0.00017079103536206514,0.0,0.002811528191777873,0.0004297788874269119,0.020260715649227826,0.15647140747220645,0.0010321943474740818,0.30204513669013977,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.013333333333333334,0.9433962264150944,True,0.16541832993427913,0.0029488357848197855,0.21904148558775585,0.02045164594672761
13,0.0005,0.9297147905730173,0.7399175361481638,0.18411211954615508,1.4069008156456395e-05,0.026777962910518493,0.00038152961738186706,0.026230089255982653,0.1909370517152339,0.0012290656223492773,1.1039070750637154,1.1032630258005829,7.562310402763302e-05,0.0,0.002652680345356758,0.0,0.037878007734474826,0.214021837770058,0.0010270331229262164,0.28937146067619324,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.006666666666666667,0.9433962264150944,True,0.22626868118842444,0.002878844381072822,0.2479478834072749,0.01878711431867109
14,0.0005,0.8529815898751313,0.6780687801921464,0.16871423590576873,0.0001036387007191496,0.026606252321576814,0.0,0.048223584207563064,0.25866327187764354,0.001885354749681403,1.008081729399967,1.007512266467798,1.0477634734047457e-05,0.0,0.0024543908135644323,0.0,0.06808903680522133,0.28705238943616745,0.0008901722862252168,0.27380844950675964,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.006666666666666667,0.9433962264150944,True,0.3034685432910919,0.0024404047163563585,0.2798660490910212,0.017389444476169236
15,0.0005,0.7737655029142642,0.6177095181215806,0.15053783425423656,0.0001074790633271004,0.022864128872149718,0.0,0.0854942980561295,0.3446497084959498,0.0013017842589721908,0.9161795302307958,0.915620911875602,0.0,0.0,0.0022090858426587335,0.0,0.1167870209539823,0.3760134034556121,0.00035475029379560663,0.2551657557487488,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.0,0.9433962264150944,True,0.3975469442208608,0.0009540103316605794,0.3143353829781214,0.015842352308473497
16,0.0005,0.6997676951223306,0.5601375729568564,0.1343449714450502,8.237220828905902e-05,0.022408648657630075,0.0,0.1444493883623267,0.4484631269768563,0.0012314132715367041,0.8287885342472292,0.8282019916573181,0.0,0.0,0.0019596500936987366,0.0,0.19459244117757354,0.4854023186444062,0.00014430810634294533,0.2338075190782547,0.9433962264150944,0.013333333333333334,1.0,0.9433962264150944,0.0,0.9433962264150944,True,0.5131728557745615,0.0003935999820724938,0.3511275102694829,0.015000350790906627
