epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_score_recall,val_auc,val_range_mae_gates,val_velocity_mae_bins
30,0.010401667629712787,0.012648263694496736,0.001,0.475341796875,0.11666666666666667,0.013333333333333334,0.6666666666666666,0.9397777777777778,8.7,6.633333333333334
31,0.010469018461425667,0.012091378571598657,0.001,0.457763671875,0.13333333333333333,0.013333333333333334,0.7166666666666667,0.9596111111111111,11.233333333333333,8.0
32,0.009780809103572012,0.011640736855389107,0.001,0.493896484375,0.15,0.013333333333333334,0.8166666666666667,0.9741666666666666,9.966666666666667,8.133333333333333
33,0.010154596155347384,0.01097625592346525,0.001,0.513671875,0.38333333333333336,0.013333333333333334,0.7666666666666667,0.9248888888888889,6.5,5.383333333333334
34,0.010147193467634244,0.01058559145867115,0.001,0.373779296875,0.31666666666666665,0.013333333333333334,0.9166666666666666,0.9901111111111112,7.233333333333333,5.733333333333333
35,0.009931821138193101,0.011209664078030203,0.001,0.366943359375,0.3,0.013333333333333334,0.8333333333333334,0.9645,8.5,6.866666666666666
36,0.009175481512616187,0.01088119285580303,0.001,0.384033203125,0.3333333333333333,0.013333333333333334,0.8333333333333334,0.9651111111111111,10.466666666666667,7.833333333333333
37,0.009135805131138666,0.009334710767004817,0.001,0.44482421875,0.45,0.013333333333333334,0.9166666666666666,0.995,8.816666666666666,5.533333333333333
38,0.009217421883595702,0.00994364846098636,0.001,0.398681640625,0.38333333333333336,0.013333333333333334,0.8833333333333333,0.9911666666666666,8.833333333333334,6.1
39,0.008657939943393854,0.009185259954427325,0.001,0.402099609375,0.5166666666666667,0.013333333333333334,0.95,0.9957777777777778,9.233333333333333,7.033333333333333
40,0.008644913424454306,0.008846843405626715,0.001,0.50390625,0.48333333333333334,0.013333333333333334,0.9166666666666666,0.9952222222222222,9.116666666666667,7.216666666666667
41,0.008392948383951316,0.008659713760772276,0.001,0.43408203125,0.6333333333333333,0.013333333333333334,0.9,0.9955555555555555,7.283333333333333,4.85
42,0.008390229569910012,0.00906897840156619,0.001,0.4755859375,0.43333333333333335,0.013333333333333334,0.8166666666666667,0.9792777777777778,8.616666666666667,5.883333333333334
43,0.00816405086737612,0.008898582910963645,0.001,0.3671875,0.4666666666666667,0.013333333333333334,0.9333333333333333,0.998,7.7,6.083333333333333
44,0.008026622283859584,0.008976156434177289,0.001,0.37109375,0.5666666666666667,0.013333333333333334,0.95,0.9983333333333333,6.183333333333334,3.7
45,0.008151802596884132,0.009668578703089485,0.001,0.44580078125,0.45,0.013333333333333334,0.8333333333333334,0.9862222222222222,6.983333333333333,5.366666666666666
46,0.008359882550354561,0.0085556876856745,0.001,0.53759765625,0.5833333333333334,0.013333333333333334,0.85,0.9842777777777778,6.6,4.666666666666667
47,0.007933841491846935,0.008745505849808632,0.001,0.2978515625,0.5833333333333334,0.013333333333333334,0.9666666666666667,0.9942222222222222,5.716666666666667,3.933333333333333
48,0.007987812300005158,0.009244565707853153,0.001,0.322265625,0.4666666666666667,0.013333333333333334,0.9333333333333333,0.9941111111111111,5.833333333333333,3.55
49,0.00829579111735296,0.008773770099062295,0.001,0.431884765625,0.4666666666666667,0.013333333333333334,0.9166666666666666,0.9798888888888889,8.25,6.016666666666667
50,0.007634923180929669,0.00840506034881054,0.001,0.52392578125,0.5833333333333334,0.013333333333333334,0.9666666666666667,0.9957222222222222,6.25,3.6166666666666667
51,0.007608053016314364,0.008349304772647365,0.001,0.34716796875,0.6,0.013333333333333334,0.9,0.9956666666666667,6.233333333333333,5.266666666666667
52,0.007392819004092851,0.008283133505444441,0.001,0.32470703125,0.5333333333333333,0.013333333333333334,0.95,0.9962222222222222,6.45,5.516666666666667
53,0.007288432254901399,0.007937957873634462,0.001,0.54052734375,0.6,0.013333333333333334,0.9666666666666667,0.9935555555555555,5.566666666666666,3.0833333333333335
54,0.007275444298537205,0.00770303335628428,0.001,0.4287109375,0.6666666666666666,0.013333333333333334,0.9666666666666667,0.9982222222222222,6.733333333333333,4.866666666666666
55,0.007267470617080107,0.007559506198213923,0.001,0.5009765625,0.6,0.006666666666666667,0.9833333333333333,0.9994444444444445,6.483333333333333,4.7
56,0.007249346554643758,0.007540828873225975,0.001,0.53515625,0.5666666666666667,0.013333333333333334,0.9833333333333333,0.9987777777777778,6.683333333333334,4.616666666666666
57,0.00718572396663544,0.008772483955337002,0.001,0.364501953125,0.5166666666666667,0.013333333333333334,0.9666666666666667,0.9964444444444445,5.416666666666667,4.45
58,0.007219857179418044,0.008706357310681293,0.001,0.415771484375,0.43333333333333335,0.013333333333333334,0.9833333333333333,0.9986666666666667,7.016666666666667,4.8
59,0.0071837040393248845,0.008217621692234561,0.001,0.5712890625,0.5833333333333334,0.013333333333333334,0.9333333333333333,0.9905555555555555,5.65,3.95
60,0.007019324833021054,0.007339658840958561,0.001,0.53564453125,0.6333333333333333,0.013333333333333334,0.9666666666666667,0.9975555555555555,6.183333333333334,4.466666666666667
61,0.00692742094701237,0.007513194415341353,0.001,0.6328125,0.7166666666666667,0.013333333333333334,0.9166666666666666,0.9938888888888889,5.65,4.116666666666666
62,0.007329825473868329,0.007826671908454349,0.001,0.55859375,0.55,0.013333333333333334,0.9,0.9956666666666667,6.616666666666666,4.833333333333333
63,0.006953287338230597,0.00743126951274462,0.001,0.4453125,0.6833333333333333,0.013333333333333334,0.9833333333333333,0.9986666666666667,5.883333333333334,3.0
64,0.006680137439853634,0.007717843113711015,0.001,0.394287109375,0.6166666666666667,0.013333333333333334,0.9333333333333333,0.998,6.433333333333334,4.3
65,0.006750174513676346,0.008355400314377178,0.001,0.380615234375,0.5333333333333333,0.013333333333333334,0.9666666666666667,0.9955555555555555,9.166666666666666,4.033333333333333
66,0.006879133091348669,0.008356979326067847,0.001,0.479248046875,0.5666666666666667,0.013333333333333334,0.9666666666666667,0.9923888888888889,4.916666666666667,3.1666666666666665
67,0.007093187024229733,0.007636143039590457,0.0005,0.402099609375,0.5833333333333334,0.013333333333333334,0.9666666666666667,0.9987777777777778,6.733333333333333,5.05
68,0.006602265616453698,0.007710465544091893,0.0005,0.36083984375,0.5833333333333334,0.013333333333333334,0.95,0.9971111111111111,6.683333333333334,4.4
69,0.006429907223323623,0.007284713831696926,0.0005,0.40283203125,0.65,0.013333333333333334,0.9666666666666667,0.9985555555555555,5.933333333333334,3.9
70,0.00632168249854737,0.007333036839208077,0.0005,0.46826171875,0.65,0.013333333333333334,0.9166666666666666,0.997,6.283333333333333,4.216666666666667
71,0.006466436103674705,0.00734029436661374,0.0005,0.482421875,0.6,0.013333333333333334,0.9666666666666667,0.9985555555555555,5.816666666666666,3.9833333333333334
72,0.006302975055523743,0.0071357907735676105,0.0005,0.51708984375,0.6666666666666666,0.013333333333333334,0.9666666666666667,0.9976666666666667,5.55,3.8
73,0.006228290925956453,0.007301859612510141,0.0005,0.377197265625,0.6666666666666666,0.013333333333333334,0.9666666666666667,0.9982222222222222,6.216666666666667,4.216666666666667
74,0.006385755148189871,0.007480463085119568,0.0005,0.414794921875,0.6166666666666667,0.013333333333333334,0.9666666666666667,0.9956666666666667,5.316666666666666,3.5166666666666666
75,0.006216745940037072,0.007210067648806476,0.0005,0.50048828125,0.6666666666666666,0.013333333333333334,0.9833333333333333,0.999,5.85,3.3833333333333333
76,0.006177489703986794,0.007169188744488305,0.0005,0.459716796875,0.7,0.013333333333333334,0.9166666666666666,0.997,6.216666666666667,4.8
77,0.006231511462196384,0.008751141673253316,0.0005,0.5048828125,0.48333333333333334,0.013333333333333334,0.9333333333333333,0.9962222222222222,11.533333333333333,5.566666666666666
78,0.0063109192364525215,0.007670219645868721,0.0005,0.4052734375,0.6,0.013333333333333334,0.9666666666666667,0.9986666666666667,5.616666666666666,4.133333333333334
79,0.0061993872969532795,0.0072491628547487336,0.00025,0.439697265625,0.6,0.013333333333333334,0.9833333333333333,0.9994444444444445,6.65,5.133333333333334
80,0.006008997179932245,0.006932999726407052,0.00025,0.45849609375,0.6833333333333333,0.013333333333333334,0.9666666666666667,0.9984444444444445,5.783333333333333,3.7333333333333334
81,0.005999430042878806,0.007098348365564431,0.00025,0.51806640625,0.6333333333333333,0.013333333333333334,0.95,0.9985555555555555,5.383333333333334,3.3833333333333333
82,0.006012597951390173,0.006944438932086563,0.00025,0.452392578125,0.6833333333333333,0.013333333333333334,0.9666666666666667,0.9983333333333333,6.333333333333333,4.266666666666667
83,0.005981708232708194,0.0068450218712401,0.00025,0.498046875,0.6833333333333333,0.013333333333333334,0.9666666666666667,0.9987777777777778,5.366666666666666,3.2333333333333334
84,0.005959493271328266,0.006916867686058616,0.00025,0.476318359375,0.7166666666666667,0.013333333333333334,0.9833333333333333,0.9992222222222222,5.9,3.683333333333333
85,0.006000729683918231,0.007150129084142723,0.00025,0.448974609375,0.6333333333333333,0.013333333333333334,0.9666666666666667,0.9985555555555555,5.75,3.783333333333333
86,0.0059324356540025255,0.006807469012260082,0.00025,0.499267578125,0.6666666666666666,0.013333333333333334,0.9666666666666667,0.9986666666666667,5.233333333333333,3.05
87,0.006023547227453926,0.006867003228814741,0.00025,0.449951171875,0.6666666666666666,0.013333333333333334,0.9833333333333333,0.9994444444444445,5.816666666666666,3.783333333333333
88,0.005881694380862072,0.006799999640844319,0.00025,0.50732421875,0.7166666666666667,0.013333333333333334,0.9833333333333333,0.9994444444444445,6.566666666666666,3.716666666666667
89,0.005905099006233048,0.006996749785529183,0.00025,0.482421875,0.65,0.013333333333333334,0.95,0.9986666666666667,5.266666666666667,3.95
90,0.00587217465837729,0.006808097530544425,0.00025,0.52734375,0.6833333333333333,0.013333333333333334,0.9666666666666667,0.9987777777777778,5.316666666666666,3.25
91,0.005995109183815024,0.007071425917092711,0.00025,0.428466796875,0.6666666666666666,0.013333333333333334,0.9833333333333333,0.9996666666666667,6.783333333333333,5.216666666666667
92,0.005948299625584775,0.007295997230713034,0.00025,0.368408203125,0.5666666666666667,0.013333333333333334,0.9666666666666667,0.999,5.25,3.2333333333333334
93,0.005902461963199565,0.00685591442438419,0.00025,0.52978515625,0.7833333333333333,0.013333333333333334,0.9666666666666667,0.9985555555555555,5.05,3.7333333333333334
94,0.0059790486930464595,0.0070389114791483045,0.00025,0.41748046875,0.6833333333333333,0.013333333333333334,0.9666666666666667,0.9992222222222222,5.233333333333333,4.033333333333333
95,0.005859083041761313,0.006971441112719254,0.000125,0.41015625,0.6833333333333333,0.013333333333333334,0.9666666666666667,0.9977777777777778,5.833333333333333,3.6166666666666667
96,0.0057865546019140466,0.006710418536039512,0.000125,0.488037109375,0.7166666666666667,0.013333333333333334,0.9666666666666667,0.9984444444444445,5.766666666666667,2.95
97,0.005704777582254989,0.006744355712518362,0.000125,0.53125,0.6833333333333333,0.013333333333333334,0.95,0.9985555555555555,5.183333333333334,3.1666666666666665
98,0.005714456173692546,0.006700754427583888,0.000125,0.46142578125,0.7,0.013333333333333334,0.9666666666666667,0.9986666666666667,6.133333333333334,4.216666666666667
99,0.005730547493009869,0.0067974460908555474,0.000125,0.44140625,0.6833333333333333,0.013333333333333334,0.9833333333333333,0.9993333333333333,5.3,3.9
100,0.005688120712242697,0.006626682204521439,0.000125,0.484375,0.7166666666666667,0.013333333333333334,0.9666666666666667,0.9991111111111111,4.9,2.533333333333333
