epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_score_recall,val_auc,val_range_mae_gates,val_velocity_mae_bins
1,0.27664258314994467,0.1471123924396308,0.001,0.357421875,0.0,0.006666666666666667,0.0,0.041132075471698115,66.58490566037736,65.0754716981132
2,0.11939630103159465,0.08139820896052374,0.001,0.278564453125,0.0,0.013333333333333334,0.0,0.26849056603773586,29.32075471698113,64.75471698113208
3,0.06927447434705544,0.05123162262251812,0.001,0.187744140625,0.0,0.013333333333333334,0.0,0.06333333333333334,35.79245283018868,64.75471698113208
4,0.044967657893976436,0.034599499015385296,0.001,0.13818359375,0.0,0.013333333333333334,0.0,0.013647798742138366,29.32075471698113,64.75471698113208
5,0.03241589442497958,0.026310426077525605,0.001,0.11474609375,0.0,0.013333333333333334,0.0,0.0025157232704402514,29.32075471698113,64.75471698113208
6,0.02605695540532269,0.0222508281359238,0.001,0.0994873046875,0.0,0.013333333333333334,0.0,6.289308176100629e-05,29.32075471698113,64.75471698113208
7,0.02275625629365605,0.019992743751832416,0.001,0.08740234375,0.0,0.006666666666666667,0.0,0.00012578616352201257,29.32075471698113,64.75471698113208
8,0.020881271888464288,0.01866313927059103,0.001,0.07781982421875,0.0,0.013333333333333334,0.0,6.289308176100629e-05,29.9811320754717,61.37735849056604
9,0.019740221037898423,0.017794437091705834,0.001,0.07452392578125,0.0,0.006666666666666667,0.0,0.00018867924528301886,29.32075471698113,64.75471698113208
10,0.018995846207492114,0.017248202693359607,0.001,0.0726318359375,0.0,0.013333333333333334,0.0,0.1710691823899371,35.9811320754717,24.132075471698112
11,0.01849205282860689,0.01681839926581224,0.001,0.06536865234375,0.0,0.0,0.0,0.00012578616352201257,33.83018867924528,51.81132075471698
12,0.01811659029833069,0.01650924139238637,0.001,0.06500244140625,0.0,0.013333333333333334,0.0,0.20773584905660378,37.660377358490564,24.28301886792453
13,0.017821784550449596,0.01630878182394164,0.001,0.08709716796875,0.0,0.013333333333333334,0.0,0.8431446540880503,37.39622641509434,24.264150943396228
14,0.017587122901510998,0.01605859455271748,0.001,0.093017578125,0.0,0.013333333333333334,0.0,0.9583018867924529,53.9622641509434,24.264150943396228
15,0.01734742685472166,0.01582247648259689,0.001,0.07977294921875,0.0,0.013333333333333334,0.5094339622641509,0.9820754716981132,48.84905660377358,24.58490566037736
16,0.01710019600037937,0.015535741842585831,0.001,0.10284423828125,0.018867924528301886,0.013333333333333334,1.0,1.0,52.716981132075475,23.81132075471698
17,0.016878869043125938,0.015575139384184564,0.001,0.11578369140625,0.0,0.013333333333333334,0.05660377358490566,0.9728301886792453,40.39622641509434,21.77358490566038
18,0.01663818613016059,0.015130118012721903,0.001,0.123779296875,0.0,0.013333333333333334,1.0,1.0,39.283018867924525,20.056603773584907
19,0.016273532788246628,0.014889348321250212,0.001,0.249755859375,0.03773584905660377,0.013333333333333334,0.9811320754716981,0.9996226415094339,22.660377358490567,12.943396226415095
20,0.0159332124425997,0.014955489249358623,0.001,0.29931640625,0.03773584905660377,0.013333333333333334,1.0,0.999748427672956,8.11320754716981,9.283018867924529
21,0.015548265737423678,0.014321697469837413,0.001,0.421142578125,0.05660377358490566,0.013333333333333334,0.9811320754716981,0.9973584905660378,5.226415094339623,5.0
22,0.014791560187343398,0.013956331482771875,0.001,0.66162109375,0.07547169811320754,0.013333333333333334,0.8113207547169812,0.9857232704402515,6.056603773584905,5.60377358490566
23,0.01435584935542909,0.013689962071206036,0.001,0.57861328125,0.3018867924528302,0.013333333333333334,0.9056603773584906,0.9955345911949686,5.679245283018868,6.037735849056604
24,0.01331375146942399,0.013022414532494662,0.001,0.6484375,0.32075471698113206,0.013333333333333334,0.9245283018867925,0.9947169811320755,3.547169811320755,5.30188679245283
25,0.016349959895115174,0.015283517177065312,0.001,0.0987548828125,0.22641509433962265,0.013333333333333334,0.7358490566037735,0.9164150943396226,10.735849056603774,13.150943396226415
26,0.016391180262391298,0.014654623039452166,0.001,0.1837158203125,0.3018867924528302,0.013333333333333334,0.9245283018867925,0.9967295597484277,11.79245283018868,14.39622641509434
27,0.015069159854836058,0.013592834772514592,0.001,0.441162109375,0.03773584905660377,0.013333333333333334,0.7547169811320755,0.9675471698113207,9.132075471698114,8.39622641509434
28,0.013410152460767252,0.011967139603028743,0.001,0.59765625,0.1320754716981132,0.013333333333333334,0.6037735849056604,0.9489937106918239,5.433962264150943,6.2075471698113205
29,0.012570941956297085,0.01194000078291802,0.001,0.708984375,0.22641509433962265,0.013333333333333334,0.4716981132075472,0.9377987421383648,4.377358490566038,8.0
30,0.012302979485525918,0.011378330115476632,0.001,0.62841796875,0.2830188679245283,0.013333333333333334,0.6792452830188679,0.9615094339622642,4.433962264150943,6.6415094339622645
31,0.012121888722300609,0.01122115560912807,0.001,0.716796875,0.3584905660377358,0.013333333333333334,0.6981132075471698,0.970503144654088,3.6792452830188678,5.226415094339623
32,0.011071360708155351,0.011321344043545681,0.001,0.44091796875,0.32075471698113206,0.013333333333333334,0.7547169811320755,0.9759119496855346,4.377358490566038,6.69811320754717
33,0.011001273871693168,0.012737650087039018,0.001,0.2213134765625,0.18867924528301888,0.013333333333333334,0.9622641509433962,0.9967295597484277,5.283018867924528,6.981132075471698
34,0.01076751389864561,0.010547346376992872,0.001,0.56298828125,0.4339622641509434,0.013333333333333334,0.8113207547169812,0.9855345911949686,4.264150943396227,6.0
35,0.010716564788274728,0.01012855578957153,0.001,0.53759765625,0.41509433962264153,0.013333333333333334,0.8113207547169812,0.9708176100628931,4.320754716981132,5.735849056603773
36,0.010001491855659253,0.00979357246731596,0.001,0.54443359375,0.5094339622641509,0.013333333333333334,0.6981132075471698,0.9821383647798743,3.69811320754717,4.566037735849057
37,0.009909833081046525,0.009491025310771293,0.001,0.487548828125,0.5660377358490566,0.013333333333333334,0.8867924528301887,0.9927044025157232,3.2641509433962264,4.056603773584905
38,0.009692157121661377,0.009913020216736007,0.001,0.65185546875,0.4528301886792453,0.013333333333333334,0.8113207547169812,0.9918238993710692,3.6792452830188678,6.132075471698113
