epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_score_recall,val_auc,val_range_mae_gates,val_velocity_mae_bins
41,0.008959492999869537,0.00906934366639465,0.001,0.44580078125,0.6037735849056604,0.013333333333333334,1.0,1.0,2.943396226415094,2.509433962264151
42,0.00855563389469375,0.008957479884297462,0.001,0.28369140625,0.7169811320754716,0.013333333333333334,1.0,1.0,2.641509433962264,2.452830188679245
43,0.008995658184610046,0.009313751922764362,0.001,0.31298828125,0.5094339622641509,0.013333333333333334,1.0,1.0,3.30188679245283,1.0754716981132075
44,0.008542357836009035,0.008248296498637555,0.001,0.255859375,0.5471698113207547,0.013333333333333334,1.0,1.0,4.037735849056604,2.641509433962264
45,0.00809714132907356,0.008293135252235264,0.001,0.220458984375,0.5849056603773585,0.013333333333333334,1.0,1.0,3.3962264150943398,1.6981132075471699
46,0.008316026121940254,0.00832203647300711,0.001,0.349853515625,0.660377358490566,0.013333333333333334,1.0,1.0,3.188679245283019,2.4716981132075473
47,0.007938776755168271,0.009259987373611537,0.001,0.19482421875,0.4716981132075472,0.013333333333333334,1.0,1.0,4.547169811320755,4.0
48,0.008087684214617204,0.007958480293445033,0.001,0.387939453125,0.7735849056603774,0.013333333333333334,1.0,0.999874213836478,2.2830188679245285,1.6226415094339623
49,0.007434775852008329,0.007843024065841924,0.001,0.249755859375,0.8113207547169812,0.013333333333333334,1.0,1.0,2.3962264150943398,3.1320754716981134
50,0.007219725983804769,0.007698397918287757,0.001,0.2890625,0.8490566037735849,0.013333333333333334,1.0,1.0,2.2264150943396226,2.018867924528302
51,0.007404874744159835,0.008092134674836703,0.001,0.2685546875,0.7924528301886793,0.006666666666666667,1.0,1.0,2.452830188679245,2.4339622641509435
52,0.007065253676168842,0.007226195787377839,0.001,0.26953125,0.8490566037735849,0.013333333333333334,1.0,1.0,2.3773584905660377,1.8113207547169812
53,0.006915220559004825,0.008471820934152625,0.001,0.457275390625,0.8490566037735849,0.013333333333333334,1.0,1.0,2.547169811320755,2.547169811320755
54,0.006819434308652788,0.007540337393275953,0.001,0.2841796875,0.7735849056603774,0.013333333333333334,1.0,1.0,2.7547169811320753,2.7547169811320753
55,0.00659841138993784,0.007256771784202366,0.001,0.24072265625,0.8301886792452831,0.013333333333333334,1.0,1.0,2.830188679245283,2.7547169811320753
56,0.0066344471544157865,0.00739992033401183,0.001,0.2958984375,0.7924528301886793,0.013333333333333334,1.0,1.0,3.6792452830188678,4.0
57,0.006862735589137778,0.007148351086179721,0.001,0.405029296875,0.8867924528301887,0.013333333333333334,1.0,1.0,2.358490566037736,1.8867924528301887
58,0.006655142180661789,0.007233484884439577,0.001,0.297119140625,0.7924528301886793,0.013333333333333334,1.0,1.0,3.1320754716981134,2.6226415094339623
59,0.006465277473901642,0.0066681434451992365,0.001,0.284423828125,0.8113207547169812,0.013333333333333334,1.0,1.0,2.452830188679245,1.6981132075471699
60,0.006258398585644051,0.006804870684709161,0.001,0.3076171875,0.8679245283018868,0.013333333333333334,1.0,1.0,2.3207547169811322,2.5283018867924527
61,0.006332321900176512,0.007099484587535537,0.001,0.375732421875,0.8867924528301887,0.013333333333333334,1.0,1.0,2.358490566037736,2.339622641509434
62,0.006358959449761399,0.007119700817271994,0.001,0.33740234375,0.8113207547169812,0.013333333333333334,1.0,1.0,2.4716981132075473,2.9056603773584904
63,0.006152474858629896,0.007498777727539114,0.001,0.21728515625,0.6415094339622641,0.013333333333333334,1.0,1.0,2.5849056603773586,1.9622641509433962
64,0.006271007101771966,0.0070345245552331835,0.001,0.36474609375,0.9056603773584906,0.013333333333333334,1.0,1.0,2.1132075471698113,2.4716981132075473
65,0.006156649668964575,0.006472055373880829,0.001,0.276123046875,0.7924528301886793,0.013333333333333334,1.0,1.0,2.452830188679245,1.6981132075471699
66,0.0059278768002786085,0.006646781604681989,0.001,0.25146484375,0.8490566037735849,0.013333333333333334,1.0,1.0,2.0754716981132075,2.018867924528302
67,0.005997854864822244,0.006483612309687133,0.001,0.280029296875,0.7735849056603774,0.013333333333333334,1.0,1.0,2.452830188679245,1.679245283018868
68,0.006005708394306046,0.006757110411477885,0.001,0.315185546875,0.7358490566037735,0.013333333333333334,1.0,1.0,2.509433962264151,1.8679245283018868
69,0.006034647665115831,0.00645014925961947,0.001,0.29638671875,0.7735849056603774,0.013333333333333334,1.0,1.0,2.547169811320755,2.4716981132075473
70,0.005907173121644239,0.006645836010621173,0.001,0.2352294921875,0.6981132075471698,0.013333333333333334,1.0,1.0,2.3773584905660377,1.7547169811320755
71,0.005866399250743845,0.006815022484140168,0.001,0.375,0.8867924528301887,0.013333333333333334,1.0,1.0,2.0943396226415096,1.9433962264150944
72,0.005851150035978649,0.007269110836563494,0.001,0.499755859375,0.9056603773584906,0.013333333333333334,1.0,1.0,1.8679245283018868,1.7169811320754718
73,0.005726152133871864,0.006532174536816115,0.001,0.357666015625,0.8490566037735849,0.013333333333333334,1.0,1.0,2.0754716981132075,2.339622641509434
74,0.0058377557346281014,0.006635150929518374,0.001,0.385498046875,0.7924528301886793,0.013333333333333334,1.0,1.0,2.4716981132075473,2.4716981132075473
75,0.005804190803535729,0.006418796982490022,0.001,0.301025390625,0.8490566037735849,0.013333333333333334,1.0,1.0,2.188679245283019,2.3773584905660377
76,0.005626124190778479,0.006562473244387014,0.001,0.34130859375,0.8867924528301887,0.013333333333333334,1.0,1.0,2.018867924528302,1.6037735849056605
77,0.005575593212001889,0.006531936137161672,0.001,0.376220703125,0.8113207547169812,0.013333333333333334,1.0,1.0,2.3962264150943398,2.30188679245283
78,0.005603702106049304,0.006582003135263938,0.001,0.4189453125,0.9056603773584906,0.013333333333333334,1.0,1.0,1.9622641509433962,2.1320754716981134
79,0.00554761047301829,0.006147276126553667,0.001,0.343017578125,0.8490566037735849,0.013333333333333334,1.0,1.0,2.150943396226415,1.5849056603773586
80,0.005566042057813378,0.006664869040761171,0.001,0.454345703125,0.9056603773584906,0.013333333333333334,1.0,1.0,1.7924528301886793,1.6603773584905661
81,0.005672159461640926,0.006607317849144963,0.001,0.407958984375,0.9056603773584906,0.013333333333333334,1.0,1.0,2.0,1.5660377358490567
82,0.0055229177063386235,0.0072984302042538455,0.001,0.41552734375,0.8490566037735849,0.013333333333333334,1.0,1.0,2.339622641509434,3.188679245283019
83,0.005579989057064378,0.007621993481214824,0.001,0.607421875,0.8301886792452831,0.013333333333333334,1.0,0.999874213836478,2.830188679245283,3.7547169811320753
84,0.0065932909497110085,0.006339185161079083,0.001,0.319091796875,0.8301886792452831,0.013333333333333334,1.0,1.0,2.7547169811320753,2.3962264150943398
85,0.005455253727362564,0.005924516776834702,0.001,0.24072265625,0.8301886792452831,0.013333333333333334,1.0,1.0,1.9811320754716981,1.7358490566037736
86,0.005427263503909272,0.006312479745605823,0.001,0.456298828125,0.8490566037735849,0.013333333333333334,1.0,1.0,2.1132075471698113,2.2452830188679247
87,0.005399405365091851,0.0065233757235671815,0.001,0.4716796875,0.8490566037735849,0.013333333333333334,1.0,1.0,1.9811320754716981,2.30188679245283
88,0.005298681092772361,0.006071451065168381,0.001,0.301025390625,0.8113207547169812,0.013333333333333334,1.0,1.0,2.5283018867924527,1.849056603773585
89,0.005343989652676904,0.005975494165262529,0.001,0.25634765625,0.8679245283018868,0.013333333333333334,1.0,1.0,1.9245283018867925,1.5471698113207548
90,0.005087349992471363,0.006104675060386994,0.001,0.32861328125,0.8679245283018868,0.013333333333333334,1.0,1.0,1.8867924528301887,1.6226415094339623
91,0.005084655764594302,0.0062195530499324775,0.001,0.391845703125,0.9056603773584906,0.013333333333333334,1.0,1.0,1.8113207547169812,1.7169811320754718
92,0.005124828085363554,0.006619158058411217,0.0005,0.392333984375,0.8490566037735849,0.006666666666666667,1.0,1.0,2.2264150943396226,2.30188679245283
93,0.004943692391472203,0.00604494044865743,0.0005,0.348876953125,0.8490566037735849,0.013333333333333334,1.0,1.0,1.9245283018867925,1.9245283018867925
94,0.0048423236690341145,0.006222614361715315,0.0005,0.40234375,0.8867924528301887,0.013333333333333334,1.0,1.0,1.7735849056603774,1.5849056603773586
95,0.004890038468686718,0.005986518723336209,0.0005,0.433349609375,0.8490566037735849,0.013333333333333334,1.0,1.0,1.9622641509433962,1.849056603773585
96,0.004799889448297152,0.006560750467802531,0.0005,0.541015625,0.9056603773584906,0.013333333333333334,1.0,1.0,1.679245283018868,1.5471698113207548
97,0.004914405449520109,0.00646835682957245,0.0005,0.458740234375,0.8679245283018868,0.013333333333333334,1.0,1.0,1.8113207547169812,1.8867924528301887
98,0.004887905069739832,0.005965555244724133,0.0005,0.31640625,0.8679245283018868,0.013333333333333334,1.0,1.0,1.7924528301886793,1.7169811320754718
99,0.00474057578252041,0.006183590083767252,0.00025,0.4072265625,0.8679245283018868,0.013333333333333334,1.0,1.0,2.1132075471698113,2.0377358490566038
100,0.004664805310155765,0.005822158908343007,0.00025,0.310302734375,0.8490566037735849,0.013333333333333334,1.0,1.0,1.8867924528301887,1.9056603773584906
