epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_auc
1,0.3104310860533429,0.1441629327478863,0.001,0.341064453125,0.0,0.013333333333333334,0.5935
2,0.09237451501109678,0.0601427055540539,0.001,0.20263671875,0.0,0.013333333333333334,0.7266666666666667
3,0.044819068011787276,0.034866258306872275,0.001,0.14990234375,0.2,0.013333333333333334,0.9977777777777778
4,0.02904724454223786,0.025072608320485978,0.001,0.1494140625,0.23333333333333334,0.013333333333333334,0.9983333333333333
5,0.022274835807089086,0.019933017804509116,0.001,0.2091064453125,0.4666666666666667,0.013333333333333334,0.9951111111111111
6,0.018266547554800207,0.01737181691985045,0.001,0.241455078125,0.48333333333333334,0.013333333333333334,0.9916666666666667
7,0.015409384017719118,0.01652400331749093,0.001,0.380615234375,0.45,0.013333333333333334,0.9916111111111111
8,0.01422295687497472,0.015245366023321237,0.001,0.33349609375,0.45,0.013333333333333334,0.9875
9,0.012685024263033562,0.013919102265277788,0.001,0.505859375,0.45,0.013333333333333334,0.9759444444444444
10,0.01140659647922882,0.011866562055157764,0.001,0.4052734375,0.55,0.013333333333333334,0.983
11,0.010836025495613601,0.011296265501351583,0.001,0.54150390625,0.5166666666666667,0.013333333333333334,0.9780555555555556
12,0.010139415021631461,0.010451164950306216,0.001,0.6953125,0.5166666666666667,0.013333333333333334,0.985
13,0.00935176506375327,0.010660625715917419,0.001,0.3916015625,0.6666666666666666,0.013333333333333334,0.9883333333333333
14,0.009150706294863283,0.009982942830815557,0.001,0.41015625,0.6833333333333333,0.013333333333333334,0.994
15,0.008870846732347474,0.009359418522078722,0.001,0.6015625,0.6333333333333333,0.013333333333333334,0.9917777777777778
16,0.008116235039146293,0.009034114260049093,0.001,0.4521484375,0.7166666666666667,0.013333333333333334,0.9942222222222222
17,0.007999997951707843,0.008826839223149276,0.001,0.5068359375,0.75,0.013333333333333334,0.9931111111111111
18,0.008121545092486169,0.008622718958317168,0.001,0.556640625,0.7666666666666667,0.013333333333333334,0.9958888888888889
19,0.007660897754881855,0.008976601410124983,0.001,0.1990966796875,0.7333333333333333,0.013333333333333334,0.9991111111111111
20,0.006997259350812427,0.007724196028097399,0.001,0.403076171875,0.7166666666666667,0.013333333333333334,0.999
21,0.007024070812369008,0.009821502482407683,0.001,0.1475830078125,0.65,0.013333333333333334,1.0
22,0.006604268732506012,0.007666623961579587,0.001,0.2213134765625,0.7333333333333333,0.013333333333333334,1.0
23,0.006960263441926699,0.00873686356575317,0.001,0.1806640625,0.7166666666666667,0.013333333333333334,0.9987777777777778
24,0.006248007356549826,0.006576931221033668,0.001,0.45849609375,0.8,0.013333333333333334,0.9992222222222222
25,0.00580021554354892,0.008116578886983916,0.001,0.1510009765625,0.7166666666666667,0.013333333333333334,0.9997777777777778
26,0.005950965941851989,0.006097573896182613,0.001,0.401123046875,0.8166666666666667,0.013333333333333334,0.9982222222222222
27,0.005582690575702936,0.006730587694272842,0.001,0.250732421875,0.7333333333333333,0.013333333333333334,0.9998888888888889
28,0.005424724265495846,0.0068574635614086655,0.001,0.25439453125,0.7333333333333333,0.013333333333333334,0.9996666666666667
29,0.005217541167044344,0.006985943175719253,0.001,0.246337890625,0.7333333333333333,0.013333333333333334,0.9997777777777778
30,0.00548636703419818,0.007699148381306302,0.001,0.307861328125,0.6666666666666666,0.013333333333333334,1.0
31,0.004982216726088866,0.007491311350549083,0.001,0.2406005859375,0.7166666666666667,0.013333333333333334,0.9998888888888889
32,0.005033565922412495,0.006430116941919551,0.0005,0.2451171875,0.8166666666666667,0.013333333333333334,1.0
33,0.004513112122209429,0.005929565960208752,0.0005,0.2265625,0.75,0.013333333333333334,1.0
34,0.004263993330191031,0.0057559135774638325,0.0005,0.2286376953125,0.85,0.013333333333333334,1.0
35,0.004284009464279971,0.0064424144722233035,0.0005,0.233154296875,0.7666666666666667,0.013333333333333334,1.0
36,0.004122284667296892,0.006067762186839467,0.0005,0.2255859375,0.8,0.013333333333333334,1.0
37,0.00408649505563675,0.006209159919082941,0.0005,0.223388671875,0.8,0.013333333333333334,1.0
38,0.004009022240453582,0.008138238624503304,0.0005,0.18896484375,0.6833333333333333,0.013333333333333334,0.9994444444444445
39,0.003920297304553653,0.006077203760616525,0.0005,0.2171630859375,0.7833333333333333,0.013333333333333334,1.0
40,0.003954499317565616,0.0055972165274267485,0.0005,0.200927734375,0.7666666666666667,0.013333333333333334,1.0
41,0.0038718037975859656,0.005939691633102484,0.0005,0.202880859375,0.7833333333333333,0.013333333333333334,1.0
42,0.0039345549450207845,0.005805373545098562,0.0005,0.204833984375,0.8333333333333334,0.013333333333333334,0.9998888888888889
43,0.003825372189488047,0.0056999074417122065,0.0005,0.186279296875,0.75,0.013333333333333334,1.0
44,0.0037393826058415352,0.0063297916030500175,0.0005,0.28369140625,0.8,0.013333333333333334,1.0
45,0.0037857333103127767,0.005724310035917109,0.0005,0.217529296875,0.8,0.013333333333333334,0.9997777777777778
46,0.003733342002306017,0.005688046216077748,0.00025,0.291015625,0.85,0.013333333333333334,1.0
47,0.0034941552305257496,0.005635651426217962,0.00025,0.25732421875,0.8333333333333334,0.013333333333333334,1.0
48,0.003357388438021387,0.005899726295389146,0.00025,0.234619140625,0.7833333333333333,0.013333333333333334,1.0
49,0.003414565166325622,0.0059309001881740105,0.00025,0.2496337890625,0.8,0.013333333333333334,1.0
50,0.003288755308818983,0.0060692750112918605,0.00025,0.2021484375,0.7666666666666667,0.013333333333333334,1.0
51,0.003305768348661292,0.0058025943860966,0.00025,0.2452392578125,0.8,0.013333333333333334,1.0
