epoch,learning_rate,train_loss,train_background_classification_loss,train_background_tail_loss,train_target_keep_loss,train_pairwise_loss,train_shift_selectivity_loss,train_shift_regularization,train_background_shift_mean,train_target_shift_mean,val_loss,val_background_classification_loss,val_background_tail_loss,val_target_keep_loss,val_pairwise_loss,val_shift_selectivity_loss,val_shift_regularization,val_background_shift_mean,val_target_shift_mean,selected_threshold,selected_pd,selected_pfa,selected_auc,base_pd,base_pfa,raw_base_pd,pd_floor_satisfied,background_shift_mean,target_shift_mean,background_probability_mean,target_probability_mean
1,0.0005,0.36297746164643246,1.5054917905641638,0.33726868179181346,0.0,0.02889815600507933,0.03985771196691886,2.8006704625390146e-05,0.00538168691665582,0.005025494337567817,0.01136516099216167,2.226498437992164,0.004221170573007493,0.0,0.005541901361374628,0.012070566131955101,3.275241220502981e-05,0.0054732593752089,0.0019529067556418123,0.2530980706214905,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.005986166736111045,0.005001452984288335,0.054665889715154965,0.0492040267214179
2,0.0005,0.36627513753331226,1.4540122332780256,0.34089411341625714,0.0,0.028817474437148674,0.039234332740306854,3.716630168998128e-05,0.006562905912489995,0.0046383835699247275,0.01120654092238318,2.1395627170091585,0.0042046478816441125,0.0,0.00553941840217227,0.011787125042506627,4.470132818304202e-05,0.006816547967138744,0.0016130614360528332,0.2528242766857147,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.007455252883955836,0.004134950748023888,0.06118700015048186,0.04489928192148606
3,0.0005,0.35918333996897156,1.3924808035726133,0.3347579467555751,0.0,0.026628517991174824,0.03819828950192617,5.42460006924913e-05,0.008305133522852608,0.0037470089939787335,0.011007389221357146,2.0420957679904643,0.004180953900019328,0.0,0.005536266167958577,0.011436977840605236,6.927858645386073e-05,0.008766497884477888,0.0013036171905696392,0.2524227499961853,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.009588002748787404,0.0033489933237433435,0.06945559561252594,0.04125954353561004
4,0.0005,0.3484579519085262,1.32440417745839,0.32475483741449274,0.0,0.02628496969523637,0.03689047451252523,8.788400990179862e-05,0.010809636310390804,0.002875810630781495,0.010773676443900947,1.938744873056809,0.004147251447041829,0.0,0.005532983938852946,0.011037300881885348,0.0001178180105420151,0.011555765923999605,0.0011706972162106206,0.251849889755249,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.012638477304329475,0.003016944066621363,0.07947560027241707,0.03848639068504175
5,0.0005,0.36168634114058124,1.252933533295341,0.3383219510964725,0.0,0.028322235640624294,0.03539681337449862,0.00015353999080379373,0.01443819977019144,0.002573434901221291,0.010454966821747224,1.8267854042351246,0.004097894827524821,0.0,0.005527969201405843,0.010498679251897902,0.00021384081741243356,0.015646743774414062,0.001089441565619338,0.25101131200790405,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.017112770192325114,0.002815518171216051,0.09200140282511711,0.03661076532055934
6,0.0005,0.3467172526794931,1.1747985611791196,0.32485901503621234,0.0,0.026143687777221203,0.03325318642284559,0.0002902572868270395,0.01982387147195961,0.0021672329673057666,0.010001191106722662,1.7045753944133009,0.004025282178606306,0.0,0.005520462989807129,0.009735399200802757,0.0004116842393982335,0.021770628293355306,0.001037491966659824,0.24976740777492523,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.023810129761695862,0.002697476950318863,0.10793001810709635,0.03428392956654231
7,0.0005,0.34561801183482876,1.0900206928667815,0.32486358851842256,0.0,0.02795173547676076,0.03031662341369235,0.0005767503525535374,0.027963836717864742,0.002060335493930008,0.00934537484744981,1.5700209196834338,0.003914677529107956,0.0,0.005507991995130267,0.008641354810623895,0.0008421044982761877,0.031188238234747024,0.001041011643108158,0.24785292148590088,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.0341095149765412,0.002723471007387464,0.12869039277235667,0.03208420105899374
8,0.0005,0.33634984865784645,0.9977627526158872,0.31765574532682483,0.0,0.028215908769356167,0.026077707257607708,0.0012061007361373176,0.04053127150172773,0.0019394435322560046,0.008404973365401518,1.4260739912234601,0.0037488108589535667,0.0,0.005487763881683349,0.007081019310724168,0.0018099921392387755,0.04578520684015183,0.0010639375940497432,0.24492429196834564,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.05007249442239602,0.002798061568561631,0.1553663593530655,0.030207621150960526
9,0.0005,0.32450783673835837,0.9005020727281985,0.30898455093088356,0.0,0.02696832852519077,0.02020615833285062,0.0026539940710948863,0.060268650884213654,0.002246233637181475,0.007094788798651409,1.2733927285387403,0.0034905717486426943,0.0,0.0054534338769458585,0.004944611163366409,0.004122466415754475,0.06915433066231864,0.0012601824344268867,0.24022166430950165,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.07563250973820686,0.003299276648128095,0.1897853410243988,0.02913977929080526
10,0.0005,0.3128433758797853,0.7997467517852783,0.3014329419187877,0.0,0.02542080892168957,0.012530418760750605,0.0061071630891250525,0.09097528619610745,0.0024732933303786685,0.005510669315128239,1.1199546189890022,0.003120175145921253,5.225057109436464e-07,0.005410432815551758,0.00241784169560387,0.009530652313592977,0.10513157163347517,0.0017405677409399124,0.23319168388843536,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.1149779923260212,0.0045913608298481755,0.23210251688957215,0.02845825410137574
