epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_score_recall,val_auc,val_range_mae_gates,val_velocity_mae_bins
29,0.010835325800935212,0.011361049439403272,0.001,0.489990234375,0.3333333333333333,0.013333333333333334,0.8333333333333334,0.9873333333333333,5.966666666666667,5.016666666666667
30,0.014069103294193907,0.012547077654328729,0.001,0.44580078125,0.1,0.013333333333333334,0.8333333333333334,0.9903888888888889,7.933333333333334,7.55
31,0.010663153988349697,0.011326524822617926,0.001,0.5595703125,0.2833333333333333,0.013333333333333334,0.7166666666666667,0.9704444444444444,6.483333333333333,7.233333333333333
32,0.010041143314953408,0.012293254120630167,0.001,0.471923828125,0.13333333333333333,0.013333333333333334,0.85,0.9862222222222222,7.35,5.433333333333334
33,0.01025121589191258,0.010340359569748951,0.001,0.484130859375,0.21666666666666667,0.013333333333333334,0.8833333333333333,0.9905555555555555,6.383333333333334,6.1
34,0.009680439110050666,0.010554915236397868,0.001,0.405029296875,0.3,0.013333333333333334,0.95,0.9938888888888889,6.6,5.466666666666667
35,0.009562940777117468,0.01304621954248952,0.001,0.4111328125,0.08333333333333333,0.013333333333333334,0.8333333333333334,0.9927777777777778,9.55,8.3
36,0.00914544334290954,0.010684729336450498,0.001,0.426513671875,0.38333333333333336,0.013333333333333334,0.95,0.9906666666666667,5.9,4.4
37,0.009040045243202021,0.010266274415577452,0.001,0.51123046875,0.3,0.013333333333333334,0.8166666666666667,0.9936666666666667,5.916666666666667,5.35
38,0.009345412826287034,0.01170489380047435,0.001,0.403564453125,0.3333333333333333,0.013333333333333334,0.9166666666666666,0.9925555555555555,5.9,4.85
39,0.009114262731442146,0.010730762093416637,0.001,0.448486328125,0.38333333333333336,0.013333333333333334,0.8666666666666667,0.9931111111111111,5.416666666666667,5.45
40,0.008609213719508894,0.009209654949206328,0.001,0.58740234375,0.5166666666666667,0.013333333333333334,0.7833333333333333,0.9894444444444445,5.416666666666667,5.716666666666667
41,0.008476263625830736,0.009644648243140961,0.001,0.68994140625,0.55,0.013333333333333334,0.8333333333333334,0.9904444444444445,4.75,5.0
42,0.00839185421405684,0.010002148875390134,0.001,0.36328125,0.4,0.013333333333333334,0.9666666666666667,0.9958888888888889,5.583333333333333,5.45
43,0.008385131368413568,0.009496305954997383,0.001,0.626953125,0.4,0.013333333333333334,0.7333333333333333,0.987,7.183333333333334,7.883333333333334
44,0.008001801952638703,0.008510398970074242,0.001,0.49658203125,0.6,0.013333333333333334,0.95,0.9967777777777778,4.766666666666667,4.933333333333334
45,0.008206727041397244,0.01062173591483207,0.001,0.470458984375,0.36666666666666664,0.013333333333333334,0.7666666666666667,0.9913333333333333,5.866666666666666,4.816666666666666
46,0.009584542206974456,0.012209685661807834,0.001,0.352294921875,0.2,0.013333333333333334,0.8833333333333333,0.9937777777777778,5.983333333333333,5.716666666666667
47,0.008261766699750138,0.008702722854269224,0.001,0.53173828125,0.5666666666666667,0.013333333333333334,0.8333333333333334,0.9912222222222222,4.366666666666666,4.316666666666666
48,0.007646960799794887,0.008639116937826787,0.001,0.406982421875,0.5,0.013333333333333334,0.9666666666666667,0.9954444444444445,4.733333333333333,4.5
49,0.0077710880837200775,0.008853012483034816,0.001,0.5380859375,0.6166666666666667,0.013333333333333334,0.8333333333333334,0.9922222222222222,5.083333333333333,5.15
50,0.007617912670273496,0.008788559193323766,0.001,0.53759765625,0.48333333333333334,0.013333333333333334,0.8833333333333333,0.9931111111111111,5.416666666666667,4.433333333333334
51,0.007613830875767314,0.009738240970320822,0.0005,0.33349609375,0.3333333333333333,0.013333333333333334,0.9666666666666667,0.9965555555555555,5.783333333333333,5.233333333333333
52,0.007315053842435388,0.008201791627132998,0.0005,0.5732421875,0.55,0.013333333333333334,0.8666666666666667,0.9923888888888889,4.5,4.133333333333334
53,0.00711271605130447,0.008369216314029126,0.0005,0.55322265625,0.5166666666666667,0.013333333333333334,0.9,0.9924444444444445,4.383333333333334,4.516666666666667
54,0.007036860814601507,0.007867826318501362,0.0005,0.58447265625,0.5833333333333334,0.013333333333333334,0.8833333333333333,0.994,4.866666666666666,4.716666666666667
55,0.007021597285410794,0.00821776500448496,0.0005,0.54541015625,0.6,0.013333333333333334,0.9166666666666666,0.9934444444444445,5.5,6.1
56,0.007058613958930516,0.008287207618732716,0.0005,0.609375,0.55,0.013333333333333334,0.8666666666666667,0.9935555555555555,5.133333333333334,5.066666666666666
57,0.006975762718154684,0.008006557313326215,0.0005,0.57421875,0.5,0.013333333333333334,0.8666666666666667,0.9941111111111111,5.016666666666667,4.7
58,0.006832696780886339,0.008163631504534611,0.0005,0.58203125,0.5333333333333333,0.013333333333333334,0.8833333333333333,0.9921111111111112,5.166666666666667,5.166666666666667
59,0.006852362332764365,0.007493287331557699,0.0005,0.64404296875,0.65,0.013333333333333334,0.8833333333333333,0.9946666666666667,4.233333333333333,4.133333333333334
60,0.006835637897576975,0.0077933878072404435,0.0005,0.5244140625,0.6,0.013333333333333334,0.9166666666666666,0.9961111111111111,3.95,3.566666666666667
61,0.006852723627715655,0.007611761132942601,0.0005,0.61669921875,0.6166666666666667,0.013333333333333334,0.8833333333333333,0.9922222222222222,4.333333333333333,4.533333333333333
62,0.006842517992481589,0.0077705097235074,0.0005,0.62890625,0.5333333333333333,0.013333333333333334,0.9,0.994,5.15,5.266666666666667
63,0.006699206199340077,0.007427185977299121,0.0005,0.5126953125,0.65,0.013333333333333334,0.95,0.9961666666666666,3.466666666666667,3.033333333333333
64,0.006664231303147972,0.007871551109877016,0.0005,0.52392578125,0.6,0.013333333333333334,0.9,0.9951111111111111,3.6,3.466666666666667
65,0.0066032940477547845,0.007788492922138955,0.0005,0.501953125,0.6166666666666667,0.013333333333333334,0.95,0.9961111111111111,4.083333333333333,3.05
66,0.006656821093360043,0.007917695639965435,0.0005,0.5771484375,0.55,0.013333333333333334,0.9333333333333333,0.9945555555555555,4.416666666666667,3.6333333333333333
67,0.006747723491255032,0.008384743443734589,0.0005,0.54638671875,0.5,0.013333333333333334,0.9166666666666666,0.9938888888888889,5.283333333333333,4.966666666666667
68,0.006614986933646319,0.008057654941720623,0.0005,0.50537109375,0.5833333333333334,0.013333333333333334,0.95,0.9958888888888889,4.333333333333333,4.566666666666666
69,0.006608730728697517,0.007991773788151996,0.0005,0.56396484375,0.6,0.013333333333333334,0.95,0.9946666666666667,3.8333333333333335,3.216666666666667
70,0.006560087082502635,0.007425868680279347,0.0005,0.65576171875,0.65,0.013333333333333334,0.8833333333333333,0.9930555555555556,4.233333333333333,4.483333333333333
71,0.006564013837107822,0.008066544725581826,0.0005,0.59130859375,0.5666666666666667,0.013333333333333334,0.8833333333333333,0.9937777777777778,3.6333333333333333,2.95
72,0.006662351606950245,0.00797460155472869,0.0005,0.72119140625,0.5833333333333334,0.013333333333333334,0.85,0.993,3.966666666666667,3.7666666666666666
73,0.006591571672090694,0.0076427159160153855,0.0005,0.537109375,0.6333333333333333,0.013333333333333334,0.9833333333333333,0.9967777777777778,4.066666666666666,4.0
74,0.006445638470999573,0.007896157198064472,0.0005,0.47705078125,0.6666666666666666,0.013333333333333334,0.95,0.9955555555555555,4.2,4.583333333333333
75,0.006445927752951241,0.008658483679339822,0.0005,0.52783203125,0.5666666666666667,0.013333333333333334,0.8666666666666667,0.9927222222222222,5.216666666666667,5.166666666666667
76,0.006404041416396428,0.007636662248322474,0.0005,0.51904296875,0.5166666666666667,0.013333333333333334,0.9333333333333333,0.995,4.5,4.616666666666666
77,0.00634878210004662,0.007509089018207132,0.00025,0.54345703125,0.65,0.013333333333333334,0.9333333333333333,0.9956666666666667,4.316666666666666,4.2
78,0.006158564163817336,0.007525188274060687,0.00025,0.54052734375,0.65,0.013333333333333334,0.9333333333333333,0.9962222222222222,3.8666666666666667,3.7333333333333334
79,0.006181938282679766,0.007306855299698544,0.00025,0.58544921875,0.6833333333333333,0.013333333333333334,0.9166666666666666,0.9955555555555555,3.783333333333333,3.75
80,0.006125805767900918,0.007134715178870552,0.00025,0.56982421875,0.7166666666666667,0.013333333333333334,0.9333333333333333,0.997,3.6666666666666665,3.566666666666667
81,0.006093421666224933,0.007290418623181592,0.00025,0.57177734375,0.6833333333333333,0.013333333333333334,0.9333333333333333,0.9964444444444445,3.7333333333333334,3.716666666666667
82,0.006074195575859883,0.007243746828698066,0.00025,0.5458984375,0.6666666666666666,0.013333333333333334,0.95,0.9968888888888889,3.8,3.683333333333333
83,0.006130092615342658,0.007499128547940581,0.00025,0.45068359375,0.65,0.013333333333333334,0.9666666666666667,0.9965555555555555,3.8666666666666667,3.7
84,0.006149786992666676,0.007092223168417279,0.00025,0.59619140625,0.6333333333333333,0.013333333333333334,0.9333333333333333,0.9961111111111111,3.9,3.8
85,0.006076352316481264,0.006884409322325761,0.00025,0.62451171875,0.7166666666666667,0.013333333333333334,0.9333333333333333,0.9951111111111111,3.7,3.716666666666667
86,0.006011586584424114,0.007099106671964927,0.00025,0.66357421875,0.6833333333333333,0.013333333333333334,0.9333333333333333,0.9957777777777778,3.8333333333333335,3.6333333333333333
87,0.005986564666154268,0.00704166581521609,0.00025,0.57080078125,0.6666666666666666,0.013333333333333334,0.9333333333333333,0.9958888888888889,4.216666666666667,4.166666666666667
88,0.00603336531608163,0.006895566041791989,0.00025,0.5498046875,0.6666666666666666,0.013333333333333334,0.9833333333333333,0.998,3.8,3.566666666666667
89,0.006005301929215658,0.007224748756492599,0.00025,0.5947265625,0.6333333333333333,0.013333333333333334,0.9666666666666667,0.9958888888888889,3.95,3.7333333333333334
90,0.006000660369982538,0.007016768019058786,0.00025,0.63330078125,0.6833333333333333,0.013333333333333334,0.9666666666666667,0.997,3.75,3.683333333333333
91,0.005970991968237998,0.007270861555921979,0.00025,0.60791015625,0.6833333333333333,0.013333333333333334,0.9166666666666666,0.9957777777777778,3.8,3.35
92,0.0060109672106235575,0.007116192785768016,0.000125,0.51513671875,0.7166666666666667,0.013333333333333334,0.95,0.9971111111111111,3.7333333333333334,3.4833333333333334
93,0.005856374324218411,0.006784790716899027,0.000125,0.5888671875,0.7,0.013333333333333334,0.95,0.9966666666666667,3.75,3.5166666666666666
94,0.005865423881914467,0.006836013735959395,0.000125,0.52783203125,0.7,0.013333333333333334,0.9666666666666667,0.998,3.1166666666666667,2.35
95,0.005807175435146074,0.006881961155505408,0.000125,0.572265625,0.7,0.013333333333333334,0.95,0.9965,3.7,3.65
96,0.0058009604310981285,0.006750169316572802,0.000125,0.533203125,0.7333333333333333,0.013333333333333334,0.9666666666666667,0.9981111111111111,3.683333333333333,3.45
97,0.005819845823166163,0.007340309440734841,0.000125,0.51953125,0.6833333333333333,0.013333333333333334,0.9666666666666667,0.9967777777777778,3.8833333333333333,3.4
98,0.005807575385045746,0.006601823589465182,0.000125,0.6376953125,0.7333333333333333,0.013333333333333334,0.9666666666666667,0.9968888888888889,3.0166666666666666,2.6166666666666667
99,0.005796189980490295,0.006722711474313179,0.000125,0.58837890625,0.6833333333333333,0.013333333333333334,0.95,0.997,3.7666666666666666,3.6166666666666667
100,0.005793567924031421,0.006766993600952749,0.000125,0.58056640625,0.7166666666666667,0.013333333333333334,0.9666666666666667,0.9972222222222222,3.75,3.3
