epoch,train_loss,val_loss,learning_rate,val_threshold,val_joint_pd,val_pfa,val_score_recall,val_auc,val_range_mae_gates,val_velocity_mae_bins
1,0.24819106641023056,0.13584389005388534,0.001,0.358642578125,0.0,0.013333333333333334,0.0,0.07094444444444445,70.58333333333333,59.233333333333334
2,0.1004530854685151,0.07489641181060246,0.001,0.240234375,0.0,0.013333333333333334,0.0,0.032,29.166666666666668,59.233333333333334
3,0.058212308375083885,0.046614221377032146,0.001,0.1805419921875,0.0,0.006666666666666667,0.0,0.058277777777777776,28.416666666666668,59.233333333333334
4,0.0385131758597234,0.0332737551913375,0.001,0.141845703125,0.0,0.013333333333333334,0.0,0.069,29.166666666666668,59.233333333333334
5,0.02920184053642594,0.02679542572725387,0.001,0.1190185546875,0.0,0.013333333333333334,0.0,0.05638888888888889,42.18333333333333,62.96666666666667
6,0.024514440163646057,0.023393149230451812,0.001,0.1041259765625,0.0,0.013333333333333334,0.0,0.059666666666666666,53.21666666666667,66.18333333333334
7,0.021920041707546814,0.0215061835589863,0.001,0.089111328125,0.0,0.013333333333333334,0.0,0.04833333333333333,40.833333333333336,55.766666666666666
8,0.020401085818024432,0.020264835904041927,0.001,0.0863037109375,0.0,0.013333333333333334,0.0,0.059166666666666666,43.28333333333333,63.68333333333333
9,0.019402166383098,0.01944843712484553,0.001,0.08209228515625,0.0,0.013333333333333334,0.0,0.05538888888888889,41.18333333333333,62.333333333333336
10,0.018727320074306233,0.018890057406609966,0.001,0.07794189453125,0.0,0.013333333333333334,0.0,0.06027777777777778,39.68333333333333,37.333333333333336
11,0.01824717095081249,0.018499094629216763,0.001,0.08660888671875,0.0,0.013333333333333334,0.0,0.11127777777777778,36.25,24.233333333333334
12,0.017897554227839344,0.018183623405084722,0.001,0.0823974609375,0.0,0.006666666666666667,0.0,0.13127777777777777,36.06666666666667,24.216666666666665
13,0.017632906669345888,0.01793542749115399,0.001,0.07598876953125,0.0,0.013333333333333334,0.0,0.16605555555555557,35.95,24.216666666666665
14,0.017419681479425533,0.017748772565807616,0.001,0.06707763671875,0.0,0.013333333333333334,0.0,0.224,35.86666666666667,24.183333333333334
15,0.017250600126673184,0.01760109488719276,0.001,0.06768798828125,0.0,0.013333333333333334,0.0,0.042444444444444444,41.3,30.883333333333333
16,0.017109762593779877,0.01746494907974487,0.001,0.079345703125,0.0,0.013333333333333334,0.0,0.6265,36.0,24.2
17,0.016991450258976092,0.017333199296678814,0.001,0.071044921875,0.0,0.013333333333333334,0.0,0.4717222222222222,36.45,23.866666666666667
18,0.016851542922465698,0.01719049166089722,0.001,0.10174560546875,0.0,0.013333333333333334,0.0,0.7508333333333334,37.95,24.45
19,0.01671822213203363,0.017041597466561056,0.001,0.11083984375,0.0,0.013333333333333334,0.0,0.8338888888888889,39.733333333333334,24.983333333333334
20,0.016544658144045134,0.0169532794904496,0.001,0.08929443359375,0.0,0.013333333333333334,0.16666666666666666,0.9648333333333333,49.916666666666664,22.966666666666665
21,0.016364106028366066,0.016700565112045124,0.001,0.09039306640625,0.05,0.013333333333333334,0.55,0.9822222222222222,52.38333333333333,21.25
22,0.016123530758625788,0.016443801802095204,0.001,0.134033203125,0.1,0.013333333333333334,1.0,1.0,35.5,15.983333333333333
23,0.015926208023143852,0.01587233477316442,0.001,0.12213134765625,0.11666666666666667,0.013333333333333334,1.0,1.0,26.95,11.1
24,0.01555414262490914,0.015303200011008553,0.001,0.276611328125,0.25,0.013333333333333334,0.9666666666666667,0.9985555555555555,18.833333333333332,11.916666666666666
25,0.015530928918767882,0.016547423073401055,0.001,0.1357421875,0.2,0.013333333333333334,0.9333333333333333,0.9941666666666666,10.083333333333334,9.683333333333334
