epoch,learning_rate,train_loss,train_background_classification_loss,train_background_tail_loss,train_target_keep_loss,train_pairwise_loss,train_shift_selectivity_loss,train_shift_regularization,train_background_shift_mean,train_target_shift_mean,val_loss,val_background_classification_loss,val_background_tail_loss,val_target_keep_loss,val_pairwise_loss,val_shift_selectivity_loss,val_shift_regularization,val_background_shift_mean,val_target_shift_mean,selected_threshold,selected_pd,selected_pfa,selected_auc,base_pd,base_pfa,raw_base_pd,pd_floor_satisfied,background_shift_mean,target_shift_mean,background_probability_mean,target_probability_mean
1,0.0005,1.867719204529472,1.5047478779502537,0.33726641454774403,0.0,0.02889814401936272,0.039850012925655945,2.8010672078538768e-05,0.0053869337653336315,0.005011435962565567,2.2355344586429142,2.224171943962574,0.004221153826940627,0.0,0.005541934853508359,0.012065228961762927,3.264348186868509e-05,0.005473528163773673,0.001936895688552232,0.2530965209007263,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.005986528747404615,0.004961525741964579,0.0548320322483778,0.04915064803014199
2,0.0005,1.8213391252185986,1.4550107095552527,0.3409391259369643,0.0,0.028820908952342426,0.039249494671821594,3.6945830683892026e-05,0.006536738501618738,0.004650687596396259,2.155547151182379,2.1443323975517634,0.004205318291982015,0.0,0.005539878209431966,0.01180206366947719,4.414921609817871e-05,0.00675385282153175,0.0016376516826096036,0.25283169746398926,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.00738684537820518,0.004200700697644303,0.06081680419544379,0.045476762329538664
3,0.0005,1.7583536635274473,1.399013990941255,0.334867000579834,0.0,0.02663663207836773,0.038289614993592964,5.2968617756446093e-05,0.008180170562928137,0.0038557697856879754,2.0682466460835367,2.057218633521171,0.00418360431989034,0.0,0.00553735267548334,0.011472485178992861,6.684001914219975e-05,0.008576954830260504,0.0013459070873934598,0.25246208906173706,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.009380577274908623,0.0034627002896741033,0.06809151743849119,0.041297381805876894
4,0.0005,1.686098399369613,1.3372842384421306,0.32503102590208466,0.0,0.02630228524946648,0.03704365083704824,8.327930307764883e-05,0.010500885546207428,0.002965868045778378,1.9686752830587682,1.9578611806744621,0.004152453797204154,0.0,0.005534921373639788,0.011107269922892253,0.00011189507034335596,0.011204378945486886,0.0012601872617822318,0.2519269585609436,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.012254029146085183,0.0032501014609200257,0.07751098359624545,0.03866393994539976
5,0.0005,1.6311059775559797,1.2687450440033623,0.3388666785929514,0.0,0.028353512368124466,0.035644288944161454,0.00014211021556073555,0.013868779591892076,0.002661700239000113,1.8633041884572732,1.8527754897872606,0.004107355219977242,0.0,0.005531529585520427,0.010626116253080822,0.00019708925394211076,0.014934852577391125,0.0012300673428745498,0.25114771723747253,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.016334185426433882,0.0031814738758839667,0.08891736313700677,0.03663136400282383
6,0.0005,1.546598538108494,1.1987889383150183,0.3256845805470062,0.0,0.026194240735924763,0.033767189668572464,0.00025690974080530197,0.018628363619032112,0.002378254025445684,1.7585225404728027,1.7483642475945609,0.004044567687170846,0.0,0.005527399835132417,0.010009284246535528,0.00036081276855492474,0.02021285579318092,0.001340564103087499,0.25007200241088867,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.02210635936508576,0.0034675707148077587,0.10194613372286161,0.03561417600139975
7,0.0005,1.4769999980926514,1.1294224521388179,0.3262706219178179,0.0,0.02804209526790225,0.03138756978770961,0.000476195664226037,0.02537529024740924,0.002528242412549646,1.6542178875988438,1.6445572829317479,0.003955880233219692,0.0,0.005521837870279948,0.009187346413021996,0.0006775524876762314,0.02768752518154326,0.0015700310690417176,0.24853850901126862,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.030281556099653245,0.004059538318930815,0.11680785323182742,0.03497201589246591
8,0.0005,1.4003160466318545,1.060363100922626,0.32026068420837756,0.0,0.028372521046549082,0.028017537587362785,0.0008987532270586361,0.03496416625769242,0.0023042309229545617,1.5503538982854004,1.541419476093281,0.0038307099115280877,0.0,0.005509488923209054,0.007977796736217681,0.0012951004059730275,0.03842258226303827,0.001615703904203006,0.24635495245456696,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.04202168350418409,0.004251001016624892,0.13364055504401526,0.032445601529131333
9,0.0005,1.3231133067089578,0.9921155157296554,0.31371503614861035,0.0,0.027241097641703876,0.023633987602332363,0.0017526109864854295,0.04894837218782176,0.0026125197764486074,1.4472145555274827,1.439179694084894,0.00365173305783953,0.0,0.005498560269673666,0.006515007359640939,0.00259427692924094,0.05428177969796317,0.0023101246028783776,0.24316395819187164,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.059366912270585694,0.006034215263207443,0.1528855237364769,0.03326844352607926
10,0.0005,1.2482966443766719,0.9238272905349731,0.3102800884972448,0.0,0.025896589636154797,0.01794921971209671,0.0035349974692191768,0.06921481956606326,0.0030416778653212214,1.3441438812939894,1.3372599885932037,0.003405926341102237,0.0,0.005481926032475062,0.004658678883597964,0.005223136184005332,0.07695713270278204,0.0032096735157427334,0.23863554000854492,0.9333333333333333,0.013333333333333334,0.9996666666666667,0.9333333333333333,0.013333333333333334,0.9333333333333333,True,0.08416739905873935,0.008364490559324622,0.17482288926839828,0.033901742876817784
