transfer_id,role,analysis_scope,source_bands,target_band,model_id,feature,importance,importance_type,fit_scope
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,logistic_batch_balanced,spectrum_spread_cycles_per_sample,12.212673343016748,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,logistic_batch_balanced,spectrum_entropy_normalized,0.33041009539144661,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,logistic_batch_balanced,spectrum_dominant_frequency_cycles_per_sample,0.71054692232850203,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,logistic_batch_balanced,spectrum_dominant_abs_frequency_cycles_per_sample,1.1324266002602299,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,logistic_batch_balanced,spectrum_peak_power_fraction,0.39031911958640925,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,logistic_batch_balanced,spectrum_zero_band_power_fraction,0.40002590970048357,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,logistic_batch_balanced,spectrum_positive_negative_log10_ratio,0.54944775379445299,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,logistic_batch_balanced,spectrum_flatness,0.039796566746489181,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,logistic_batch_balanced,spectrum_kurtosis,1.6540086484208221,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,envelope_mean_rms_normalized,0.017309849538748461,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,envelope_std_rms_normalized,0.016847202465585864,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,envelope_coefficient_of_variation,0.018471736700086099,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,envelope_skewness,0.025173574040008979,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,envelope_kurtosis,0.092890097836652932,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,envelope_crest_factor,0.033846565968712633,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,phase_increment_mean_cycles_per_sample,0.014130063788103955,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,phase_increment_resultant_length,0.013743680805615595,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag1,0.059767653693836832,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag2,0.025816925348483056,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag4,0.044914778221724454,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag8,0.061740280116271529,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag16,0.057634222096859554,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag32,0.01046220201789418,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,periodicity_candidate_autocorrelation,0.017772613765422423,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,periodicity_candidate_lag_fraction,1.0435273805749992e-05,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_centroid_cycles_per_sample,0.011741035098213183,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_abs_centroid_cycles_per_sample,0.045966354653855089,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_spread_cycles_per_sample,0.12382428974155839,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_entropy_normalized,0.027069766376263436,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_dominant_frequency_cycles_per_sample,0.0072145622520539037,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_dominant_abs_frequency_cycles_per_sample,0.0078157735812084822,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_peak_power_fraction,0.0056127363199250007,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_zero_band_power_fraction,0.031847179107527414,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_positive_negative_log10_ratio,0.012562746004924991,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_flatness,0.17073246006501783,mean_decrease_impurity,source_bands_only
narrow_s_to_ku_shared_binary,secondary,band_qualified_primary,S,Ku,random_forest_batch_balanced,spectrum_kurtosis,0.045081215121639914,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,envelope_mean_rms_normalized,5.4445142441538152,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,envelope_std_rms_normalized,1.1448316983349911,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,envelope_coefficient_of_variation,0.95567314138425974,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,envelope_skewness,0.45541186549188373,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,envelope_kurtosis,0.40731299283788513,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,envelope_crest_factor,0.4673065921311359,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,phase_increment_mean_cycles_per_sample,0.41146133693170223,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,phase_increment_resultant_length,2.5065460301977636,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,autocorrelation_magnitude_lag1,3.307397191816384,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,autocorrelation_magnitude_lag2,5.6185137134878262,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,autocorrelation_magnitude_lag4,1.2619729923100995,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,autocorrelation_magnitude_lag8,1.3976688436028353,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,autocorrelation_magnitude_lag16,0.57966242818826896,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,autocorrelation_magnitude_lag32,0.64746137037988294,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,periodicity_candidate_autocorrelation,0.87911406771682998,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,periodicity_candidate_lag_fraction,0.69852469888924318,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_centroid_cycles_per_sample,0.27001272003744931,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_abs_centroid_cycles_per_sample,1.35709219833046,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_spread_cycles_per_sample,7.3420624385558346,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_entropy_normalized,6.2001575713201191,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_dominant_frequency_cycles_per_sample,0.54162989188531863,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_dominant_abs_frequency_cycles_per_sample,0.2882778170501491,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_peak_power_fraction,0.65715962983299914,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_zero_band_power_fraction,0.25914525244633257,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_positive_negative_log10_ratio,0.35828718248765445,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_flatness,2.1084742910798306,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,logistic_batch_balanced,spectrum_kurtosis,4.2434548041234752,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,envelope_mean_rms_normalized,0.027666940134349706,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,envelope_std_rms_normalized,0.026410343693744197,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,envelope_coefficient_of_variation,0.026330820096217344,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,envelope_skewness,0.010297666615994662,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,envelope_kurtosis,0.0068142982193556655,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,envelope_crest_factor,0.021057150071318299,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,phase_increment_mean_cycles_per_sample,0.025463658831365931,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,phase_increment_resultant_length,0.013582224003897192,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,autocorrelation_magnitude_lag1,0.030421553726198435,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,autocorrelation_magnitude_lag2,0.036789938339011174,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,autocorrelation_magnitude_lag4,0.067779548259234407,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,autocorrelation_magnitude_lag8,0.076068920640592008,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,autocorrelation_magnitude_lag16,0.089382948174444907,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,autocorrelation_magnitude_lag32,0.031571004258467768,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,periodicity_candidate_autocorrelation,0.025964046862956107,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,periodicity_candidate_lag_fraction,0.026835472182247293,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_centroid_cycles_per_sample,0.043105394892821516,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_abs_centroid_cycles_per_sample,0.055611517910917001,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_spread_cycles_per_sample,0.054193232419174835,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_entropy_normalized,0.024046710556148106,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_dominant_frequency_cycles_per_sample,0.02318398858146295,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_dominant_abs_frequency_cycles_per_sample,0.12334481487223177,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_peak_power_fraction,0.0059604856604773349,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_zero_band_power_fraction,0.021421639482447071,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_positive_negative_log10_ratio,0.008938686893897636,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_flatness,0.076085969750726568,mean_decrease_impurity,source_bands_only
narrow_x_ku_to_s_shared_binary,secondary,band_qualified_primary,X+Ku,S,random_forest_batch_balanced,spectrum_kurtosis,0.021671024870300013,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,envelope_mean_rms_normalized,4.4062274991139416,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,envelope_std_rms_normalized,0.649274719907033,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,envelope_coefficient_of_variation,1.2765075901792071,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,envelope_skewness,0.11226122363475534,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,envelope_kurtosis,0.059031367530253523,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,envelope_crest_factor,0.57077618026842181,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,phase_increment_mean_cycles_per_sample,0.21652668055565691,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,phase_increment_resultant_length,0.33707142443094862,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,autocorrelation_magnitude_lag1,6.0271490323469585,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,autocorrelation_magnitude_lag2,2.2036720815986959,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,autocorrelation_magnitude_lag4,6.8895405218421439,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,autocorrelation_magnitude_lag8,1.8576604356780102,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,autocorrelation_magnitude_lag16,1.7500149102912566,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,autocorrelation_magnitude_lag32,0.21168887731328564,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,periodicity_candidate_autocorrelation,0.25125102191997339,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,periodicity_candidate_lag_fraction,0.11726214522450963,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_centroid_cycles_per_sample,0.64996543790190009,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_abs_centroid_cycles_per_sample,0.81169530000099444,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_spread_cycles_per_sample,8.6736058013584785,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_entropy_normalized,4.3139710367115498,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_dominant_frequency_cycles_per_sample,0.086993914362428718,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_dominant_abs_frequency_cycles_per_sample,0.27215588327791634,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_peak_power_fraction,0.061871007831985188,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_zero_band_power_fraction,0.11006055844466647,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_positive_negative_log10_ratio,0.21477391725503306,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_flatness,0.91442070507281437,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,logistic_batch_balanced,spectrum_kurtosis,1.7677231689176069,mean_abs_standardized_multiclass_coefficient,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,envelope_mean_rms_normalized,0.025832183883065334,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,envelope_std_rms_normalized,0.021859908666601726,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,envelope_coefficient_of_variation,0.026272646302747737,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,envelope_skewness,0.0052679719002457874,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,envelope_kurtosis,0.0099454747348471859,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,envelope_crest_factor,0.020474612914983426,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,phase_increment_mean_cycles_per_sample,0.012501738030720086,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,phase_increment_resultant_length,0.023567998046289777,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag1,0.05965593593934309,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag2,0.028984404795716279,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag4,0.075434320776649341,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag8,0.10123488019640849,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag16,0.11539840392403104,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,autocorrelation_magnitude_lag32,0.018676692642414078,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,periodicity_candidate_autocorrelation,0.016934832117233935,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,periodicity_candidate_lag_fraction,0.0022202200994444398,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_centroid_cycles_per_sample,0.01249120179757238,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_abs_centroid_cycles_per_sample,0.02407993560319097,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_spread_cycles_per_sample,0.13698125909562184,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_entropy_normalized,0.040352383764663532,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_dominant_frequency_cycles_per_sample,0.010263489939300418,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_dominant_abs_frequency_cycles_per_sample,0.023814592768023231,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_peak_power_fraction,0.0053755644676348087,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_zero_band_power_fraction,0.029514840519945768,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_positive_negative_log10_ratio,0.021660108465483257,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_flatness,0.085936806631475737,mean_decrease_impurity,source_bands_only
narrow_x_s_to_ku_shared_binary,secondary,band_qualified_primary,X+S,Ku,random_forest_batch_balanced,spectrum_kurtosis,0.045267591976346347,mean_decrease_impurity,source_bands_only
